#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	152373	153917	-	EPPIJA_06840	vipB,tssC	type VI secretion system contractile sheath large subunit VipB	COG:COG3517, COG:U, KEGG:K11900, RefSeq:WP_032421271.1, SO:0001217, UniParc:UPI00044D2DA6, UniRef:UniRef100_A0A4S8D7H9, UniRef:UniRef50_A0A3S1BEC1, UniRef:UniRef90_A0A0J2I2R1, VFDB:VFC0086, VFDB:VFG048643
contig_3	cds	153960	154451	-	EPPIJA_06845	vipA,tssB	type VI secretion system contractile sheath small subunit VipA	COG:COG3516, COG:U, RefSeq:WP_004176434.1, SO:0001217, UniParc:UPI000157621C, UniRef:UniRef100_A0A7U9D4R1, UniRef:UniRef50_A0A3B0ZLR5, UniRef:UniRef90_A0A1L5TI30, VFDB:VFC0086, VFDB:VFG048632
contig_3	cds	155092	155658	+	EPPIJA_06850	yajL	protease	COG:COG0693, COG:V, RefSeq:WP_004190556.1, SO:0001217, UniParc:UPI000205D22E, UniRef:UniRef100_W9BGC1, UniRef:UniRef50_W9BGC1, UniRef:UniRef90_W9BGC1
contig_3	cds	155857	157389	-	EPPIJA_06855	ydhJ	phosphohydrolase	COG:COG1078, COG:R, RefSeq:WP_032432947.1, SO:0001217, UniParc:UPI000448AE1D, UniRef:UniRef100_A0A4S7MU44, UniRef:UniRef50_R4YDD7, UniRef:UniRef90_R4YDD7
contig_3	cds	157606	158367	-	EPPIJA_06860	fabG	3-oxoacyl-ACP reductase	COG:COG1028, COG:I, RefSeq:WP_032432946.1, SO:0001217, UniParc:UPI000447E7A1, UniRef:UniRef100_A0A4S4TUP6, UniRef:UniRef50_A0A0D5BTP9, UniRef:UniRef90_A0A485V5F5
contig_3	cds	158476	159390	+	EPPIJA_06865	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, KEGG:K18900, RefSeq:WP_032432945.1, SO:0001217, UniParc:UPI0004476BDC, UniRef:UniRef100_A0A4S7LRS6, UniRef:UniRef50_A0A2U0LHV0, UniRef:UniRef90_A0A2U0LHV0
contig_3	cds	159691	159879	+	EPPIJA_06870		cold-shock protein	RefSeq:WP_004176439.1, SO:0001217, UniParc:UPI000205D22A, UniRef:UniRef100_W9BFU7, UniRef:UniRef50_W0BTP9, UniRef:UniRef90_W9BFU7
contig_3	cds	159950	160240	-	EPPIJA_06875		anti-sigma regulatory factor	RefSeq:WP_004176440.1, SO:0001217, UniParc:UPI000241097D, UniRef:UniRef100_A0A1J0P224, UniRef:UniRef50_A0A1V8B4Y2, UniRef:UniRef90_A0A1V8B4Y2
contig_3	cds	160426	161295	-	EPPIJA_06880	aRA1	aldo/keto reductase	COG:COG0656, COG:Q, RefSeq:WP_009309077.1, SO:0001217, UniParc:UPI000241097E, UniRef:UniRef100_A0A263K8P9, UniRef:UniRef50_A0A378F434, UniRef:UniRef90_A0A4V0GU27
contig_3	cds	161374	162576	-	EPPIJA_06885	araJ	MFS transporter	COG:COG2814, COG:G, RefSeq:WP_045326769.1, SO:0001217, UniParc:UPI000447D3D9, UniRef:UniRef100_A0A4S4TWU7, UniRef:UniRef50_L4JKH3, UniRef:UniRef90_A0A377WLE5
contig_3	cds	162649	163707	-	EPPIJA_06890	frsA	Peptidase-S15 domain-containing protein	COG:COG1073, COG:T, SO:0001217, UniRef:UniRef50_A0A1V3JSK6, UniRef:UniRef90_A0A0E1CFV7
contig_3	cds	163958	164842	+	EPPIJA_06895	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, KEGG:K03566, RefSeq:WP_032432941.1, SO:0001217, UniParc:UPI000447FEA7, UniRef:UniRef100_A0A4S7LLC0, UniRef:UniRef50_A0A085DHU4, UniRef:UniRef90_A0A085DHU4
contig_3	cds	164967	165800	-	EPPIJA_06900		DUF6216 domain-containing protein	RefSeq:WP_032432938.1, SO:0001217, UniParc:UPI00044679B5, UniRef:UniRef100_A0A4S4W832, UniRef:UniRef50_B5XRU3, UniRef:UniRef90_B5XRU3
contig_3	cds	166031	166417	+	EPPIJA_06905		glyoxalase	RefSeq:WP_004190575.1, SO:0001217, UniParc:UPI00029CD064, UniRef:UniRef100_A0A232L782, UniRef:UniRef50_A0A060VLP4, UniRef:UniRef90_A0A060VLP4
contig_3	cds	166585	168201	-	EPPIJA_06910	oppA	oligopeptide ABC transporter substrate-binding protein OppA	COG:COG4166, COG:E, RefSeq:WP_004888568.1, SO:0001217, UniParc:UPI0002B54AD6, UniRef:UniRef100_A0A263K620, UniRef:UniRef50_P77348, UniRef:UniRef90_A0A0E1CFF4
contig_3	cds	168387	169094	+	EPPIJA_06915	mpaA	murein tripeptide amidase MpaA	COG:COG2866, COG:M, RefSeq:WP_004152134.1, SO:0001217, UniParc:UPI0001576210, UniRef:UniRef100_A0A7U7IGV6, UniRef:UniRef50_P0ACV7, UniRef:UniRef90_B5XRV7
contig_3	cds	169091	170056	-	EPPIJA_06920	ycjG	L-Ala-D/L-Glu epimerase	COG:COG4948, COG:MR, RefSeq:WP_004176448.1, SO:0001217, UniParc:UPI000282E8FE, UniRef:UniRef100_A0A1W1Q3C5, UniRef:UniRef50_A0A0B7GBQ1, UniRef:UniRef90_A0A0B7GBQ1
contig_3	cds	170159	170665	+	EPPIJA_06925	tpx	thiol peroxidase	COG:COG2077, COG:O, EC:1.11.1.24, KEGG:K11065, RefSeq:WP_032432937.1, SO:0001217, UniParc:UPI0004527A21, UniRef:UniRef100_A0A4S4UH27, UniRef:UniRef50_Q57549, UniRef:UniRef90_A0A169VJE8
contig_3	cds	170736	171788	-	EPPIJA_06930	abrB	AbrB family transcriptional regulator	COG:COG3180, COG:R, KEGG:K07120, RefSeq:WP_004183734.1, SO:0001217, UniParc:UPI0002830F77, UniRef:UniRef100_A0A8F7XJE5, UniRef:UniRef50_A0A2X3FAE3, UniRef:UniRef90_A0A486S3Y9
contig_3	cds	171890	173431	-	EPPIJA_06935	tyrR	transcriptional regulator TyrR	COG:COG3283, COG:KE, RefSeq:WP_002901979.1, SO:0001217, UniParc:UPI000157620D, UniRef:UniRef100_A0A0E1CFW6, UniRef:UniRef50_P07604, UniRef:UniRef90_A0A5R9LCU9
contig_3	cds	173604	174917	-	EPPIJA_06940	celF	6-phospho-beta-glucosidase	COG:COG1486, COG:G, RefSeq:WP_002901977.1, SO:0001217, UniParc:UPI000205E0C4, UniRef:UniRef100_A0A0E1CFE1, UniRef:UniRef50_A0A085HNH7, UniRef:UniRef90_A0A486PI30
contig_3	cds	175031	175930	+	EPPIJA_06945	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, KEGG:K13636, RefSeq:WP_004888583.1, SO:0001217, UniParc:UPI00015761B9, UniRef:UniRef100_A0A168YZR9, UniRef:UniRef50_A0A0T5I9G4, UniRef:UniRef90_A0A0T5I9G4
contig_3	cds	176020	177081	-	EPPIJA_06950	ycjF	UPF0283 membrane protein KPN78578_12740	COG:COG3768, COG:S, GO:0005886, GO:0016021, RefSeq:WP_032432935.1, SO:0001217, UniParc:UPI000448C446, UniRef:UniRef100_A0A4V4F0Z4, UniRef:UniRef50_Q8ZP64, UniRef:UniRef90_A6T814
contig_3	cds	177078	178475	-	EPPIJA_06955	ycjX	Uncharacterized protein YcjX	COG:COG3106, COG:T, GO:0005524, KEGG:K06918, RefSeq:WP_002901917.1, SO:0001217, UniParc:UPI00015761B7, UniRef:UniRef100_W9BGB2, UniRef:UniRef50_P76046, UniRef:UniRef90_P76046
contig_3	cds	178578	178796	-	EPPIJA_06960	pspD	phage shock protein PspD	KEGG:K03971, RefSeq:WP_002901915.1, SO:0001217, UniParc:UPI00015761B6, UniRef:UniRef100_V0AW18, UniRef:UniRef50_P0AFV9, UniRef:UniRef90_A0A2V3KWF2
contig_3	cds	178825	179184	-	EPPIJA_06965	pspC	envelope stress response membrane protein PspC	RefSeq:WP_002901913.1, SO:0001217, UniParc:UPI00015761B5, UniRef:UniRef100_A0A4P0Y001, UniRef:UniRef50_Q2NSU9, UniRef:UniRef90_A0A4P0Y001
contig_3	cds	179184	179408	-	EPPIJA_06970	pspB	envelope stress response membrane protein PspB	RefSeq:WP_002901911.1, SO:0001217, UniParc:UPI00015761B4, UniRef:UniRef100_A0A7U7F4L3, UniRef:UniRef50_P0AFN1, UniRef:UniRef90_A0A7U7F4L3
contig_3	cds	179464	180132	-	EPPIJA_06975	pspA	phage shock protein PspA	COG:COG1842, COG:KT, RefSeq:WP_094317202.1, SO:0001217, UniParc:UPI000B953BF6, UniRef:UniRef100_UPI000B953BF6, UniRef:UniRef50_P0AFM7, UniRef:UniRef90_H3MY37
contig_3	cds	180285	181274	+	EPPIJA_06980	pspF	phage shock protein operon transcriptional activator	COG:COG1221, COG:KT, RefSeq:WP_020802484.1, SO:0001217, UniParc:UPI0003420A2C, UniRef:UniRef100_A0A4S4ZKN4, UniRef:UniRef50_P37344, UniRef:UniRef90_W9BGB1
contig_3	cds	181265	182656	-	EPPIJA_06985	uhpC	MFS transporter	COG:COG2271, COG:G, KEGG:K08170, RefSeq:WP_023341379.1, SO:0001217, UniParc:UPI0003BEAD73, UniRef:UniRef100_A0A7I0DVJ0, UniRef:UniRef50_R4Y8Q1, UniRef:UniRef90_R4Y8Q1
contig_3	cds	182682	183851	-	EPPIJA_06990	abgB	amidohydrolase	COG:COG1473, COG:R, EC:3.5.1.32, KEGG:K01451, RefSeq:WP_023328659.1, SO:0001217, UniParc:UPI0003BFC38A, UniRef:UniRef100_A0A4S5Q1Z0, UniRef:UniRef50_A0A4S7WWQ2, UniRef:UniRef90_A0A4S7WWQ2
contig_3	cds	184023	186332	+	EPPIJA_06995	xynB	AraC family transcriptional regulator	COG:COG3664, COG:G, RefSeq:WP_032432934.1, SO:0001217, UniParc:UPI00044ECC84, UniRef:UniRef100_A0A4S4UFF9, UniRef:UniRef50_A0A8A5ZQ21, UniRef:UniRef90_W9B7X4
contig_3	cds	186311	187141	-	EPPIJA_07000	hipB	transcriptional regulator	COG:COG1396, COG:K, RefSeq:WP_019705465.1, SO:0001217, UniParc:UPI00030CE563, UniRef:UniRef100_V0AZ63, UniRef:UniRef50_C9Y1T0, UniRef:UniRef90_V0AZ63
contig_3	cds	187252	188157	+	EPPIJA_07005	wcaG	NAD-dependent dehydratase	COG:COG0451, COG:M, SO:0001217, UniParc:UPI000361B9C4, UniRef:UniRef100_A0A6B3VJP3, UniRef:UniRef50_G7Z6W8, UniRef:UniRef90_A0A663BHV8
contig_3	cds	188491	190134	+	EPPIJA_07010	sapA	peptide ABC transporter substrate-binding protein SapA	COG:COG0747, COG:E, KEGG:K19226, RefSeq:WP_016947420.1, SO:0001217, UniParc:UPI0002EB457E, UniRef:UniRef100_A0A4S4V8G9, UniRef:UniRef50_Q47622, UniRef:UniRef90_A0A485BRA2
contig_3	cds	190131	191096	+	EPPIJA_07015	sapB	putrescine ABC transporter permease SapB	COG:COG4168, COG:V, GO:0005886, GO:0015031, GO:0016021, GO:0071916, KEGG:K19227, RefSeq:WP_002901816.1, SO:0001217, UniParc:UPI00015761AC, UniRef:UniRef100_A0A2X3H2X0, UniRef:UniRef50_P0AGH4, UniRef:UniRef90_P0A2J4
contig_3	cds	191083	191973	+	EPPIJA_07020	sapC	peptide ABC transporter permease SapC	COG:COG4171, COG:V, GO:0005886, GO:0015031, GO:0015833, GO:0016021, GO:0055085, KEGG:K19228, RefSeq:WP_004151901.1, SO:0001217, UniParc:UPI00015761AB, UniRef:UniRef100_A0A8H0JT25, UniRef:UniRef50_P0AGH6, UniRef:UniRef90_P0AGH6
contig_3	cds	191973	192965	+	EPPIJA_07025	sapD	peptide ABC transporter ATP-binding protein SapD	COG:COG4170, COG:V, GO:0005524, GO:0005886, GO:0015031, GO:0015833, RefSeq:WP_004140266.1, SO:0001217, UniParc:UPI00015761AA, UniRef:UniRef100_J2E717, UniRef:UniRef50_P36636, UniRef:UniRef90_P36636
contig_3	cds	192967	193776	+	EPPIJA_07030	sapF	peptide ABC transporter ATP-binding protein SapF	COG:COG4167, COG:V, RefSeq:WP_004140269.1, SO:0001217, UniParc:UPI00015761A9, UniRef:UniRef100_A0A7U7F463, UniRef:UniRef50_P36638, UniRef:UniRef90_A0A378EJT8
contig_3	cds	193821	195251	-	EPPIJA_07035	codB	cytosine permease	COG:COG1457, COG:F, KEGG:K03457, SO:0001217, UniParc:UPI00034C9CAE, UniRef:UniRef100_A0A4S7FZL0, UniRef:UniRef50_A0A1Y6GJM2, UniRef:UniRef90_A0A0C7KC74
contig_3	cds	195448	195990	+	EPPIJA_07040	ves	hutD family protein	COG:COG3758, COG:S, KEGG:K09975, RefSeq:WP_016947419.1, SO:0001217, UniParc:UPI0002D3FB48, UniRef:UniRef100_A0A4S7LSI1, UniRef:UniRef50_A0A486N9T4, UniRef:UniRef90_A0A486N9T4
contig_3	cds	196189	196977	+	EPPIJA_07045	fabI	enoyl-ACP reductase FabI	COG:COG0623, COG:I, EC:1.3.1.10, EC:1.3.1.9, KEGG:K00208, RefSeq:WP_004140277.1, SO:0001217, UniParc:UPI0001576153, UniRef:UniRef100_A0A7U7F4K1, UniRef:UniRef50_P16657, UniRef:UniRef90_A0A0U5L6Q7
contig_3	cds	197168	198325	+	EPPIJA_07050	yciW1	Uncharacterized protein YciW	COG:COG4950, COG:S, RefSeq:WP_004151905.1, SO:0001217, UniParc:UPI0002410B50, UniRef:UniRef100_A0A060VLJ6, UniRef:UniRef50_P76035, UniRef:UniRef90_A0A378FJA0
contig_3	cds	198407	200341	+	EPPIJA_07055	rnb	exoribonuclease II	COG:COG4776, COG:K, EC:3.1.13.1, GO:0003723, GO:0005829, GO:0006402, GO:0008859, RefSeq:WP_002901787.1, SO:0001217, UniParc:UPI0001576151, UniRef:UniRef100_A6T7Z4, UniRef:UniRef50_Q8X7D6, UniRef:UniRef90_A6T7Z4
contig_3	cds	200500	200679	+	EPPIJA_07060		UPF0509 protein KPN78578_12530	RefSeq:WP_002901786.1, SO:0001217, UniParc:UPI0001576150, UniRef:UniRef100_A6T7Z3, UniRef:UniRef50_A6T7Z3, UniRef:UniRef90_A6T7Z3
contig_3	cds	200751	201500	+	EPPIJA_07065		DNA-binding transcriptional regulator YciT	RefSeq:WP_002901785.1, SO:0001217, UniParc:UPI000157614F, UniRef:UniRef100_A0A7U7IGU5, UniRef:UniRef50_P76034, UniRef:UniRef90_A0A7U7IGU5
contig_3	cds	201773	201994	+	EPPIJA_07070	osmB	osmotically-inducible lipoprotein OsmB	RefSeq:WP_004151906.1, SO:0001217, UniParc:UPI0001814517, UniRef:UniRef100_A0A6L7CVD7, UniRef:UniRef50_P0ADA9, UniRef:UniRef90_A0A6L7CVD7
contig_3	cds	202126	202452	-	EPPIJA_07075	yciH	stress response translation initiation inhibitor YciH	COG:COG0023, COG:J, RefSeq:WP_002901782.1, SO:0001217, UniParc:UPI0001A58A08, UniRef:UniRef100_A0A0J2G9U8, UniRef:UniRef50_P08245, UniRef:UniRef90_A0A0J2G9U8
contig_3	cds	202452	203189	-	EPPIJA_07080	pyrF	orotidine-5'-phosphate decarboxylase	COG:COG0284, COG:F, EC:4.1.1.23, GO:0004590, GO:0006207, GO:0044205, RefSeq:WP_004151907.1, SO:0001217, UniParc:UPI0002186509, UniRef:UniRef100_A0A7U7IIE1, UniRef:UniRef50_Q884R0, UniRef:UniRef90_B5XS09
contig_3	cds	203381	204550	-	EPPIJA_07085	lapB	lipopolysaccharide assembly protein LapB	COG:COG2956, COG:M, RefSeq:WP_002901781.1, SO:0001217, UniParc:UPI000205E449, UniRef:UniRef100_A0A7U7F5D8, UniRef:UniRef50_P0AB60, UniRef:UniRef90_A0A564H8M4
contig_3	cds	204557	204865	-	EPPIJA_07090	yciS	DUF1049 domain-containing protein	COG:COG3771, COG:S, RefSeq:WP_002901780.1, SO:0001217, UniParc:UPI000157614A, UniRef:UniRef100_A0A7U7F3I1, UniRef:UniRef50_C7BJA4, UniRef:UniRef90_A0A0F1R3G9
contig_3	cds	205001	205768	-	EPPIJA_07095	pgpB	phosphatidylglycerophosphatase B	COG:COG0671, COG:I, RefSeq:WP_002901779.1, SO:0001217, UniParc:UPI0001576149, UniRef:UniRef100_A0A0E1CFH7, UniRef:UniRef50_P0A925, UniRef:UniRef90_A0A7H4MIC9
contig_3	cds	205932	206534	+	EPPIJA_07100	ribA	GTP cyclohydrolase-2	COG:COG0807, COG:H, EC:3.5.4.25, GO:0000287, GO:0003935, GO:0005525, GO:0005829, GO:0008270, GO:0009231, RefSeq:WP_002901778.1, SO:0001217, UniParc:UPI0001576148, UniRef:UniRef100_A6T7Y5, UniRef:UniRef50_Q8ZEF0, UniRef:UniRef90_A8AG83
contig_3	cds	206581	209253	-	EPPIJA_07105	acnA	aconitate hydratase AcnA	COG:C, COG:COG1048, EC:4.2.1.3, KEGG:K01681, RefSeq:WP_016947418.1, SO:0001217, UniParc:UPI0003197789, UniRef:UniRef100_A0A4S4UJK1, UniRef:UniRef50_Q2A1K3, UniRef:UniRef90_A0A2J5Q372
contig_3	cds	209642	209809	-	EPPIJA_07110		YmiA family putative membrane protein	RefSeq:WP_002901776.1, SO:0001217, UniParc:UPI0001813511, UniRef:UniRef100_A0A7U7F3I5, UniRef:UniRef50_A0A1Y6GJP1, UniRef:UniRef90_A0A663AYU5
contig_3	cds	210055	211029	-	EPPIJA_07115	cysB	HTH-type transcriptional regulator CysB	COG:COG0583, COG:K, GO:0000976, GO:0003700, GO:0005737, GO:0006355, GO:0019344, RefSeq:WP_002901772.1, SO:0001217, UniParc:UPI0000110567, UniRef:UniRef100_P45600, UniRef:UniRef50_P06614, UniRef:UniRef90_P06614
contig_3	cds	211375	213972	-	EPPIJA_07120		type I DNA topoisomerase	COG:COG0551, COG:L, EC:5.6.2.1, GO:0003677, GO:0003917, GO:0005694, GO:0006265, GO:0046872, SO:0001217, UniRef:UniRef50_P06612, UniRef:UniRef90_P06612
contig_3	cds	214379	214630	+	EPPIJA_07125		DUF2498 domain-containing protein	RefSeq:WP_002901761.1, SO:0001217, UniParc:UPI0001576145, UniRef:UniRef100_A0A7U7IH05, UniRef:UniRef50_P0AB63, UniRef:UniRef90_A0A181XWW5
contig_3	cds	214678	215760	-	EPPIJA_07130	sohB	protease SohB	COG:COG0616, COG:O, EC:3.4.21.-, KEGG:K04774, RefSeq:WP_004176477.1, SO:0001217, UniParc:UPI000241DE78, UniRef:UniRef100_A0A060VLH5, UniRef:UniRef50_P57370, UniRef:UniRef90_A0A443VHR4
contig_3	cds	215940	216740	+	EPPIJA_07135	fabG	YciK family oxidoreductase	COG:COG1028, COG:I, RefSeq:WP_004179468.1, SO:0001217, UniParc:UPI0001576143, UniRef:UniRef100_W9BP25, UniRef:UniRef50_P31808, UniRef:UniRef90_W9BP25
contig_3	cds	216737	217327	+	EPPIJA_07140	cobO	cob(I)yrinic acid a,c-diamide adenosyltransferase	COG:COG2109, COG:H, EC:2.5.1.17, KEGG:K19221, RefSeq:WP_002901749.1, SO:0001217, UniParc:UPI0001576142, UniRef:UniRef100_A0A7U7F5F7, UniRef:UniRef50_Q9I472, UniRef:UniRef90_A0A181VER3
contig_3	cds	217388	218290	-	EPPIJA_07145	rluB	23S rRNA pseudouridine(2605) synthase RluB	COG:COG1187, COG:J, EC:5.4.99.22, KEGG:K06178, RefSeq:WP_002901746.1, SO:0001217, UniParc:UPI0001576141, UniRef:UniRef100_A0A7U7IID6, UniRef:UniRef50_P37765, UniRef:UniRef90_A0A378EJH7
contig_3	cds	218543	218689	+	EPPIJA_07150		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4R3ZIW8, UniRef:UniRef90_UPI00036CEE3C
contig_3	cds	218939	219679	+	EPPIJA_07155		DUF3258 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0015E79DC6, UniRef:UniRef90_UPI0002D67EB9
contig_3	cds	220103	220435	+	EPPIJA_07160		Serine site-specific recombinase	SO:0001217, UniRef:UniRef50_A0A2X1KPF4
contig_3	cds	220768	223149	+	EPPIJA_07165		DUF4238 domain-containing protein	RefSeq:WP_045326765.1, SO:0001217, UniParc:UPI00031FD92D, UniRef:UniRef100_A0A4S4UJL6, UniRef:UniRef50_A0A4S4UJL6, UniRef:UniRef90_A0A4S4UJL6
contig_3	cds	223456	223845	+	EPPIJA_07170		Putative transposase-related protein	SO:0001217, UniRef:UniRef50_A6T848, UniRef:UniRef90_A6T848
contig_3	ncRNA	223720	223856	-	EPPIJA_07175	isrN	isrN Hfq binding RNA	RFAM:RF01396, SO:0000655
contig_3	cds	223802	224554	+	EPPIJA_07180	tnp-IS3	IS3 family transposase	COG:COG2801, COG:X, SO:0001217, UniRef:UniRef50_Q6GUD0, UniRef:UniRef90_UPI000E35752C
contig_3	cds	225013	225909	-	EPPIJA_07185	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_016947409.1, SO:0001217, UniParc:UPI0002DA714F, UniRef:UniRef100_A0A4S4W7A9, UniRef:UniRef50_A0A1E3F8V3, UniRef:UniRef90_A0A1E3F8V3
contig_3	cds	226021	226929	+	EPPIJA_07190	rhaT	EamA family transporter	COG:COG0697, COG:GER, RefSeq:WP_023287497.1, SO:0001217, UniParc:UPI0003BF936E, UniRef:UniRef100_A0A4S4UF19, UniRef:UniRef50_A0A2X3CZK6, UniRef:UniRef90_B5XS27
contig_3	cds	226951	227571	-	EPPIJA_07195	yciO	L-threonylcarbamoyladenylate synthase	COG:COG0009, COG:J, EC:2.7.7.87, GO:0003725, KEGG:K07566, RefSeq:WP_002901738.1, SO:0001217, UniParc:UPI00015760E2, UniRef:UniRef100_A0A7U7F3H8, UniRef:UniRef50_P0AFR5, UniRef:UniRef90_P0AFR5
contig_3	cds	227588	228451	-	EPPIJA_07200	yciV	5'-3' exoribonuclease	COG:COG0613, COG:F, EC:3.1.13.-, EC:3.1.3.97, RefSeq:WP_002901735.1, SO:0001217, UniParc:UPI000205E7D7, UniRef:UniRef100_A0A081LY77, UniRef:UniRef50_P77766, UniRef:UniRef90_A0A8F6V4A7
contig_3	ncRNA-region	228611	228706	+			Tryptophan operon leader	RFAM:RF00513, SO:0000140
contig_3	cds	228740	230302	+	EPPIJA_07205	trpE	anthranilate synthase component 1	COG:COG0147, COG:EH, EC:4.1.3.27, KEGG:K01657, RefSeq:WP_004190758.1, SO:0001217, UniParc:UPI0001A589AE, UniRef:UniRef100_A0A1E3F956, UniRef:UniRef50_P00898, UniRef:UniRef90_A0A086IGP4
contig_3	cds	230302	231897	+	EPPIJA_07210	trpD	bifunctional anthranilate synthase glutamate amidotransferase component TrpG/anthranilate phosphoribosyltransferase TrpD	COG:COG0547, COG:E, EC:2.4.2.18, EC:4.1.3.27, KEGG:K13497, RefSeq:WP_004148109.1, SO:0001217, UniParc:UPI00015760DF, UniRef:UniRef100_A0A7U7F3H5, UniRef:UniRef50_P00905, UniRef:UniRef90_A0A483GCG3
contig_3	cds	231901	233259	+	EPPIJA_07215	trpCF	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	COG:COG0135, COG:E, RefSeq:WP_023287496.1, SO:0001217, UniParc:UPI0003BF93DB, UniRef:UniRef100_A0A4S7FZR8, UniRef:UniRef50_P00910, UniRef:UniRef90_A0A1C3PMN4
contig_3	cds	233269	234462	+	EPPIJA_07220	trpB	tryptophan synthase subunit beta	COG:COG0133, COG:E, EC:4.2.1.20, GO:0004834, RefSeq:WP_004224270.1, SO:0001217, UniParc:UPI0002186502, UniRef:UniRef100_A0A7U7F4H6, UniRef:UniRef50_Q8X7B6, UniRef:UniRef90_Q8X7B6
contig_3	cds	234462	235271	+	EPPIJA_07225	trpA	tryptophan synthase subunit alpha	EC:4.2.1.20, GO:0004834, RefSeq:WP_002901728.1, SO:0001217, UniParc:UPI00001374D3, UniRef:UniRef100_P00930, UniRef:UniRef50_P00930, UniRef:UniRef90_P00930
contig_3	cds	235275	235757	-	EPPIJA_07230	marR	MarR family transcriptional regulator	COG:COG1846, COG:K, RefSeq:WP_023279917.1, SO:0001217, UniParc:UPI0003BECA16, UniRef:UniRef100_A0A1C1P266, UniRef:UniRef50_W9B762, UniRef:UniRef90_W9B762
contig_3	cds	235832	236779	+	EPPIJA_07235	qor	alcohol dehydrogenase	COG:COG0604, COG:CR, RefSeq:WP_023287495.1, SO:0001217, UniParc:UPI0003BE3B08, UniRef:UniRef100_A0A4S8D9E1, UniRef:UniRef50_A0A2X3ENP6, UniRef:UniRef90_A0A447WC90
contig_3	cds	236815	237087	-	EPPIJA_07240		hypothetical protein	RefSeq:WP_023279116.1, SO:0001217, UniParc:UPI000318EDA4, UniRef:UniRef100_A0A7U9D1J3, UniRef:UniRef50_W1HY11, UniRef:UniRef90_W1HY11
contig_3	ncRNA	236872	236935	+	EPPIJA_07245	RyhB	RyhB RNA	RFAM:RF00057, SO:0000655
contig_3	cds	237206	237913	+	EPPIJA_07250		3-oxoacyl-ACP reductase	RefSeq:WP_023287494.1, SO:0001217, UniParc:UPI0003BF683E, UniRef:UniRef100_A0A4S4TI32, UniRef:UniRef50_A0A377TTH5, UniRef:UniRef90_A0A378C9S6
contig_3	cds	238223	240508	+	EPPIJA_07255	fiu	catecholate siderophore receptor Fiu	COG:COG4774, COG:P, KEGG:K16090, RefSeq:WP_004176501.1, SO:0001217, UniParc:UPI0001A589A2, UniRef:UniRef100_A0A6B5QUG0, UniRef:UniRef50_P75780, UniRef:UniRef90_W9BG86
contig_3	cds	240557	241234	+	EPPIJA_07260	ybiX	PKHD-type hydroxylase YbiX	COG:COG3128, COG:R, EC:1.14.11.-, GO:0005506, GO:0016706, GO:0031418, RefSeq:WP_004140326.1, SO:0001217, UniParc:UPI0001A589A1, UniRef:UniRef100_A6T7W1, UniRef:UniRef50_Q8X7W8, UniRef:UniRef90_A6T7W1
contig_3	cds	241319	241957	-	EPPIJA_07265	ompW	outer membrane protein OmpW	COG:COG3047, COG:M, KEGG:K07275, RefSeq:WP_002901634.1, SO:0001217, UniParc:UPI0002186491, UniRef:UniRef100_W1HQ83, UniRef:UniRef50_P0A915, UniRef:UniRef90_R4YFW6
contig_3	cds	242227	242640	+	EPPIJA_07270	ykgJ	YkgJ family cysteine cluster protein	COG:COG0727, COG:R, RefSeq:WP_016947402.1, SO:0001217, UniParc:UPI000304CC8E, UniRef:UniRef100_A0A4S4YCN5, UniRef:UniRef50_B5XT14, UniRef:UniRef90_B5XT14
contig_3	cds	242666	243409	+	EPPIJA_07275		envelope biogenesis factor ElyC	GO:0005886, GO:0016021, RefSeq:WP_002901632.1, SO:0001217, UniParc:UPI0001B746D9, UniRef:UniRef100_A0A0E1CKH7, UniRef:UniRef50_Q8XCB7, UniRef:UniRef90_A6T7V8
contig_3	cds	243464	244003	+	EPPIJA_07280	yciB	septation protein A	COG:COG2917, COG:D, GO:0005887, RefSeq:WP_002901631.1, SO:0001217, UniParc:UPI00015760D5, UniRef:UniRef100_A6T7V7, UniRef:UniRef50_A7MMH0, UniRef:UniRef90_A6T7V7
contig_3	cds	244275	246458	+	EPPIJA_07285	fepA	TonB-dependent siderophore receptor	COG:COG4771, COG:P, RefSeq:WP_032433860.1, SO:0001217, UniParc:UPI000449C1E3, UniRef:UniRef100_A0A4S7G0D8, UniRef:UniRef50_A0A483GK03, UniRef:UniRef90_A0A483GK03
contig_3	cds	246591	246956	+	EPPIJA_07290	yciA	acyl-CoA thioester hydrolase YciA	COG:COG1607, COG:I, RefSeq:WP_004176506.1, SO:0001217, UniParc:UPI0001576082, UniRef:UniRef100_A0A7U7F3E1, UniRef:UniRef50_A0A078LDR9, UniRef:UniRef90_A0A078LDR9
