#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	302689	303909	+	GKPOKD_01390	araJ	MFS transporter	COG:COG2814, COG:G, RefSeq:WP_002920862.1, SO:0001217, UniParc:UPI000241E462, UniRef:UniRef100_A0A086IKE7, UniRef:UniRef50_P37621, UniRef:UniRef90_W9BBR3
contig_1	cds	303910	304467	-	GKPOKD_01395		DcrB family lipoprotein	RefSeq:WP_002920861.1, SO:0001217, UniParc:UPI0001576DDF, UniRef:UniRef100_A0A0E1CBB7, UniRef:UniRef50_P0AEE1, UniRef:UniRef90_A0A1Y6GCL7
contig_1	cds	304541	305206	-	GKPOKD_01400	yhhQ	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	COG:COG1738, COG:J, RefSeq:WP_002920860.1, SO:0001217, UniParc:UPI0001576DDE, UniRef:UniRef100_A0A447RW05, UniRef:UniRef50_P44908, UniRef:UniRef90_A0A163WNR1
contig_1	cds	305413	305658	+	GKPOKD_01405	tusA	sulfurtransferase TusA	COG:COG0425, COG:JHO, GO:0002143, GO:0005737, GO:0097163, RefSeq:WP_002920858.1, SO:0001217, UniParc:UPI0001576DDD, UniRef:UniRef100_B5XTL8, UniRef:UniRef50_Q57IP9, UniRef:UniRef90_B5XTL8
contig_1	cds	305762	307972	-	GKPOKD_01410	zntA	Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA	COG:COG2217, COG:P, RefSeq:WP_004151416.1, SO:0001217, UniParc:UPI000241E461, UniRef:UniRef100_A0A1J7E149, UniRef:UniRef50_P37617, UniRef:UniRef90_A0A3S4HAE7
contig_1	cds	308051	308677	-	GKPOKD_01415		YhhN family	RefSeq:WP_002920827.1, SO:0001217, UniParc:UPI000241E460, UniRef:UniRef100_A0A081M0M3, UniRef:UniRef50_A0A170HGR9, UniRef:UniRef90_A0A1Y6GF91
contig_1	cds	309191	309466	-	GKPOKD_01420	yhhL	DUF1145 domain-containing protein	COG:COG3776, COG:S, KEGG:K08993, RefSeq:WP_002920822.1, SO:0001217, UniParc:UPI0001576DD9, UniRef:UniRef100_A0A7U7F8C9, UniRef:UniRef50_A0A7H4NV67, UniRef:UniRef90_A0A0G3S1A0
contig_1	cds	309456	310052	-	GKPOKD_01425	rsmD	16S rRNA (guanine(966)-N(2))-methyltransferase	COG:COG0742, COG:J, EC:2.1.1.171, KEGG:K08316, RefSeq:WP_002920820.1, SO:0001217, UniParc:UPI0001814787, UniRef:UniRef100_A0A0E1C7Q5, UniRef:UniRef50_A0A209A236, UniRef:UniRef90_A0A852Q9A9
contig_1	cds	310235	311758	+	GKPOKD_01430	ftsY	signal recognition particle-docking protein FtsY	COG:COG0552, COG:U, KEGG:K03110, RefSeq:WP_002920818.1, SO:0001217, UniParc:UPI000241E45E, UniRef:UniRef100_A0A0E1C723, UniRef:UniRef50_V5TV93, UniRef:UniRef90_A0A0E1C723
contig_1	cds	311761	312429	+	GKPOKD_01435	ftsE	cell division ATP-binding protein FtsE	COG:COG2884, COG:D, RefSeq:WP_002920817.1, SO:0001217, UniParc:UPI0001576DD6, UniRef:UniRef100_A0A7U7F8J9, UniRef:UniRef50_P44871, UniRef:UniRef90_G8LJ45
contig_1	cds	312422	313477	+	GKPOKD_01440	ftsX	permease-like cell division protein FtsX	COG:COG2177, COG:D, RefSeq:WP_002920816.1, SO:0001217, UniParc:UPI0001A58C47, UniRef:UniRef100_A0A081M0L7, UniRef:UniRef50_P0AC31, UniRef:UniRef90_A0A7W3B189
contig_1	cds	313747	314601	+	GKPOKD_01445	rpoH	RNA polymerase sigma factor RpoH	COG:COG0568, COG:K, GO:0001000, GO:0001046, GO:0001216, GO:0003677, GO:0005829, GO:0005886, GO:0006310, GO:0006351, GO:0006352, GO:0006355, GO:0009009, GO:0009408, GO:0010468, GO:0016987, GO:0031421, KEGG:K03089, RefSeq:WP_002920815.1, SO:0001217, UniParc:UPI00003DDF91, UniRef:UniRef100_A0A7U7F8E0, UniRef:UniRef50_P11539, UniRef:UniRef90_P11539
contig_1	cds	314654	316177	-	GKPOKD_01450	aRO8	decarboxylase	COG:COG1167, COG:KE, KEGG:K00375, RefSeq:WP_004151415.1, SO:0001217, UniParc:UPI0002686DF1, UniRef:UniRef100_A0A5E6DX61, UniRef:UniRef50_N9EA91, UniRef:UniRef90_W9B1U3
contig_1	cds	316296	317561	+	GKPOKD_01455	gabT	4-aminobutyrate--2-oxoglutarate transaminase	COG:COG0160, COG:E, RefSeq:WP_002920814.1, SO:0001217, UniParc:UPI0001576D16, UniRef:UniRef100_W9BMV5, UniRef:UniRef50_P50457, UniRef:UniRef90_A0A0E1CBV8
contig_1	cds	317709	318953	+	GKPOKD_01460	sdaC	amino acid permease	COG:COG0814, COG:E, RefSeq:WP_002920813.1, SO:0001217, UniParc:UPI0001576D15, UniRef:UniRef100_A0A486SDV6, UniRef:UniRef50_A0A3S5DF31, UniRef:UniRef90_A0A168TZZ8
contig_1	cds	319217	320314	+	GKPOKD_01465	livJ	branched chain amino acid ABC transporter substrate-binding protein LivJ	COG:COG0683, COG:E, GO:0015803, GO:0015818, GO:0015820, GO:0015829, GO:0016020, GO:0030288, GO:0055052, KEGG:K01999, SO:0001217, UniParc:UPI0001BDC166, UniRef:UniRef100_W9BAY6, UniRef:UniRef50_P04816, UniRef:UniRef90_P0AD98
contig_1	cds	320708	321091	-	GKPOKD_01470	panM	aspartate 1-decarboxylase autocleavage activator PanM	RefSeq:WP_002920810.1, SO:0001217, UniParc:UPI0001A58C42, UniRef:UniRef100_A0A0E1C730, UniRef:UniRef50_P37613, UniRef:UniRef90_A0A0C7K7I1
contig_1	cds	321515	322624	+	GKPOKD_01475	livK	high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK	COG:COG0683, COG:E, KEGG:K01999, RefSeq:WP_002920808.1, SO:0001217, UniParc:UPI0001576D12, UniRef:UniRef100_A0A330UUJ0, UniRef:UniRef50_P04816, UniRef:UniRef90_A0A2X2GCE8
contig_1	cds	322686	323612	+	GKPOKD_01480	livH	high-affinity branched-chain amino acid ABC transporter permease LivH	COG:COG0559, COG:E, GO:0005886, GO:0006865, GO:0016021, GO:0022857, RefSeq:WP_002920807.1, SO:0001217, UniParc:UPI0001A58C3F, UniRef:UniRef100_A0A377AKR2, UniRef:UniRef50_P21627, UniRef:UniRef90_P0A2J2
contig_1	cds	323609	324886	+	GKPOKD_01485	livM	branched chain amino acid ABC transporter permease LivM	COG:COG4177, COG:E, EC:7.4.2.2, RefSeq:WP_002920806.1, SO:0001217, UniParc:UPI000241E3B3, UniRef:UniRef100_A0A1L5CHD0, UniRef:UniRef50_W0LDY0, UniRef:UniRef90_A0A078LLR2
contig_1	cds	324883	325650	+	GKPOKD_01490	livG	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG	EC:7.4.2.2, GO:0005304, GO:0005524, GO:0005886, GO:0015188, GO:0015190, GO:0015192, GO:0015808, GO:0042941, GO:0098713, GO:1903805, GO:1903806, RefSeq:WP_002920803.1, SO:0001217, UniParc:UPI0001576D0F, UniRef:UniRef100_A0A2X3DAY8, UniRef:UniRef50_P30296, UniRef:UniRef90_P0A194
contig_1	cds	325652	326365	+	GKPOKD_01495	livF	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF	COG:COG0410, COG:E, GO:0005524, GO:0015658, GO:0015807, RefSeq:WP_004145133.1, SO:0001217, UniParc:UPI0001576D0E, UniRef:UniRef100_A0A0E1CBE1, UniRef:UniRef50_P22731, UniRef:UniRef90_P22731
contig_1	cds	326529	326750	+	GKPOKD_01500	stbD	type II toxin-antitoxin system prevent-host-death family antitoxin	COG:COG2161, COG:V, RefSeq:WP_002920802.1, SO:0001217, UniParc:UPI000241E3B2, UniRef:UniRef100_A0A0E1C7A9, UniRef:UniRef50_P40819, UniRef:UniRef90_A0A2V3KTS7
contig_1	cds	326747	327115	+	GKPOKD_01505	doc	type II toxin-antitoxin system death-on-curing family toxin	COG:COG3654, COG:X, RefSeq:WP_002920800.1, SO:0001217, UniParc:UPI00003DDF5D, UniRef:UniRef100_A0A8D9JVF0, UniRef:UniRef50_A0A064D7G2, UniRef:UniRef90_W9BMV7
contig_1	cds	327388	328704	+	GKPOKD_01510	ugpB	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	COG:COG1653, COG:G, KEGG:K05813, RefSeq:WP_002920796.1, SO:0001217, UniParc:UPI000205D59B, UniRef:UniRef100_W9BBW5, UniRef:UniRef50_P0AG81, UniRef:UniRef90_W9BBW5
contig_1	cds	328811	329698	+	GKPOKD_01515	ugpA	sn-glycerol-3-phosphate ABC transporter permease UgpA	COG:COG1175, COG:G, RefSeq:WP_002920792.1, SO:0001217, UniParc:UPI0001576D0C, UniRef:UniRef100_A0A0E1CBX0, UniRef:UniRef50_Q6CZ32, UniRef:UniRef90_H3N418
contig_1	cds	329695	330540	+	GKPOKD_01520	ugpE	sn-glycerol-3-phosphate ABC transporter permease UgpE	COG:COG0395, COG:G, GO:0001407, GO:0005887, GO:0015794, GO:0055052, RefSeq:WP_002920789.1, SO:0001217, UniParc:UPI000241E3B1, UniRef:UniRef100_A0A086IJU6, UniRef:UniRef50_Q6CZ33, UniRef:UniRef90_Q8Z246
contig_1	cds	330542	331612	+	GKPOKD_01525	ugpC	sn-glycerol-3-phosphate import ATP-binding protein UgpC	COG:COG3839, COG:G, EC:7.6.2.10, GO:0001407, GO:0005524, GO:0005886, GO:0008643, GO:0015430, GO:0032991, RefSeq:WP_002920787.1, SO:0001217, UniParc:UPI000241026F, UniRef:UniRef100_A0A0E1C7B4, UniRef:UniRef50_P10907, UniRef:UniRef90_Q8FCQ2
contig_1	cds	331609	332349	+	GKPOKD_01530	ugpQ	glycerophosphodiester phosphodiesterase	COG:COG0584, COG:I, EC:3.1.4.46, KEGG:K01126, RefSeq:WP_002920785.1, SO:0001217, UniParc:UPI000241E3B0, UniRef:UniRef100_A0A086IJU8, UniRef:UniRef50_P10908, UniRef:UniRef90_A0A086IJU8
contig_1	cds	332373	332693	-	GKPOKD_01535		DUF2756 domain-containing protein	RefSeq:WP_002920783.1, SO:0001217, UniParc:UPI000241E3AF, UniRef:UniRef100_A0A086ILX0, UniRef:UniRef50_W9BBX0, UniRef:UniRef90_W9BBX0
contig_1	cds	332817	334562	+	GKPOKD_01540	ggt	gamma-glutamyltransferase	COG:COG0405, COG:E, RefSeq:WP_004151413.1, SO:0001217, UniParc:UPI000241E3AE, UniRef:UniRef100_A0A086IJV0, UniRef:UniRef50_P18956, UniRef:UniRef90_A0A0H3FNE9
contig_1	cds	334652	335140	-	GKPOKD_01545	yhhY	N-acetyltransferase	EC:2.3.1.-, EC:2.3.1.53, KEGG:K03825, RefSeq:WP_002920782.1, SO:0001217, UniParc:UPI00026F083D, UniRef:UniRef100_A0A3N0LCD3, UniRef:UniRef50_A0A2N4VJQ0, UniRef:UniRef90_A0A2N4VJQ0
contig_1	ncRNA	335292	335357	+	GKPOKD_01550	RyhB	RyhB RNA	RFAM:RF00057, SO:0000655
contig_1	cds	335377	336021	-	GKPOKD_01555	ccmA	Ccm domain protein	COG:COG1664, COG:Z, RefSeq:WP_002920781.1, SO:0001217, UniParc:UPI000241E3AC, UniRef:UniRef100_A0A7U7IIR1, UniRef:UniRef50_B5XTP9, UniRef:UniRef90_W9B1W0
contig_1	cds	336286	337323	+	GKPOKD_01560	mviM	oxidoreductase	COG:COG0673, COG:R, RefSeq:WP_002920780.1, SO:0001217, UniParc:UPI0002686D4F, UniRef:UniRef100_A0A0E1C7T5, UniRef:UniRef50_P46853, UniRef:UniRef90_A0A2A5MHX1
contig_1	cds	337445	338140	+	GKPOKD_01565	yhhW	Quercetin 2,3-dioxygenase	COG:COG1741, COG:R, EC:1.13.11.24, GO:0008127, GO:0046872, KEGG:K06911, RefSeq:WP_002920779.1, SO:0001217, UniParc:UPI0001576C44, UniRef:UniRef100_A0A087FT14, UniRef:UniRef50_P46852, UniRef:UniRef90_P46852
contig_1	cds	338255	339250	+	GKPOKD_01570	gntR	gluconate operon transcriptional repressor GntR	COG:COG1609, COG:K, GO:0000976, GO:0003700, GO:0005829, GO:0006355, GO:0006974, GO:0045892, GO:0045893, GO:0046177, RefSeq:WP_002920777.1, SO:0001217, UniParc:UPI0001576C43, UniRef:UniRef100_A0A0E1CBX9, UniRef:UniRef50_P0ACP6, UniRef:UniRef90_P0ACP6
contig_1	cds	339431	339961	+	GKPOKD_01575	gntK	gluconokinase	COG:COG3265, COG:G, EC:2.7.1.12, GO:0005524, GO:0016310, GO:0046177, GO:0046316, KEGG:K00851, RefSeq:WP_002920775.1, SO:0001217, UniParc:UPI0001A58C33, UniRef:UniRef100_A0A7U7IKF0, UniRef:UniRef50_P46859, UniRef:UniRef90_P46859
contig_1	cds	340036	341301	+	GKPOKD_01580	gntU	gluconate transporter	COG:COG2610, COG:G, GO:0005402, GO:0005886, GO:0005887, GO:0015128, GO:0019521, GO:0035429, SO:0001217, UniParc:UPI0001576C41, UniRef:UniRef100_A0A7U7F9Z5, UniRef:UniRef50_P0AC97, UniRef:UniRef90_P0AC97
contig_1	cds	341764	342870	+	GKPOKD_01585	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, EC:1.2.1.11, KEGG:K00133, RefSeq:WP_002920570.1, SO:0001217, UniParc:UPI0001576C40, UniRef:UniRef100_A0A0E1C751, UniRef:UniRef50_P57523, UniRef:UniRef90_A0A378AP86
contig_1	cds	343109	345295	+	GKPOKD_01590	glgB	1,4-alpha-glucan branching enzyme	COG:COG0296, COG:G, EC:2.4.1.18, GO:0003844, GO:0004553, GO:0005978, GO:0043169, GO:0102752, RefSeq:WP_002920568.1, SO:0001217, UniParc:UPI000241E3AB, UniRef:UniRef100_A0A086ILW0, UniRef:UniRef50_Q8ZLG5, UniRef:UniRef90_Q8X6X6
contig_1	cds	345292	347268	+	GKPOKD_01595	glgX	glycogen debranching protein GlgX	COG:COG1523, COG:G, EC:3.2.1.196, GO:0004133, GO:0004553, GO:0005980, RefSeq:WP_004151410.1, SO:0001217, UniParc:UPI000241E3AA, UniRef:UniRef100_A0A086IJW0, UniRef:UniRef50_A6TF50, UniRef:UniRef90_A6TF50
contig_1	cds	347349	348644	+	GKPOKD_01600	glgC	glucose-1-phosphate adenylyltransferase	COG:COG0448, COG:G, EC:2.7.7.27, GO:0005524, GO:0005978, GO:0008878, RefSeq:WP_185776536.1, SO:0001217, UniParc:UPI00163B0B90, UniRef:UniRef100_UPI00163B0B90, UniRef:UniRef50_A6TF49, UniRef:UniRef90_A6TF49
contig_1	cds	348644	350077	+	GKPOKD_01605	glgA	glycogen synthase GlgA	COG:COG0297, COG:G, EC:2.4.1.21, GO:0004373, GO:0005978, GO:0009011, GO:0033201, SO:0001217, UniRef:UniRef50_P45179, UniRef:UniRef90_B5XTR0
contig_1	cds	350095	352542	+	GKPOKD_01610	glgP	glycogen phosphorylase	COG:COG0058, COG:G, EC:2.4.1.1, GO:0005977, GO:0008184, GO:0030170, GO:0102250, GO:0102499, RefSeq:WP_002920561.1, SO:0001217, UniParc:UPI0001576C3B, UniRef:UniRef100_A0A7U7F8C0, UniRef:UniRef50_P0AC86, UniRef:UniRef90_P0AC86
contig_1	cds	352718	353065	+	GKPOKD_01615		hypothetical protein	COG:COG4683, COG:S, PFAM:PF05973.17, RefSeq:WP_002920560.1, SO:0001217, UniParc:UPI00026F083B, UniRef:UniRef100_A0A098CAH3, UniRef:UniRef50_A0A1B8H9Y4, UniRef:UniRef90_A0A486LFK7
contig_1	cds	353065	353364	+	GKPOKD_01620	aF2118	transcriptional regulator	COG:COG3620, COG:K, RefSeq:WP_002920557.1, SO:0001217, UniParc:UPI00026F083A, UniRef:UniRef100_A0A086IJW5, UniRef:UniRef50_A0A086IJW5, UniRef:UniRef90_A0A086IJW5
contig_1	cds	353427	354935	-	GKPOKD_01625	glpD	glycerol-3-phosphate dehydrogenase	COG:C, COG:COG0578, RefSeq:WP_002920554.1, SO:0001217, UniParc:UPI0001A58C09, UniRef:UniRef100_W9B2P5, UniRef:UniRef50_A0A2D6RI40, UniRef:UniRef90_A0A1Y6GEK0
contig_1	cds	355140	355469	+	GKPOKD_01630	glpE	thiosulfate sulfurtransferase GlpE	COG:COG0607, COG:P, EC:2.8.1.1, GO:0004792, GO:0005737, GO:0006071, RefSeq:WP_002920552.1, SO:0001217, UniParc:UPI0001576B71, UniRef:UniRef100_A6TF44, UniRef:UniRef50_Q7N9W3, UniRef:UniRef90_A6TF44
contig_1	cds	355526	356350	+	GKPOKD_01635	glpG	rhomboid family intramembrane serine protease GlpG	COG:COG0705, COG:O, EC:3.4.21.105, GO:0004252, GO:0005886, GO:0006508, GO:0016021, SO:0001217, UniParc:UPI000241015C, UniRef:UniRef100_A6TF43, UniRef:UniRef50_B5F8P0, UniRef:UniRef90_A6TF43
contig_1	cds	356400	357158	+	GKPOKD_01640	glpR	DeoR/GlpR family transcriptional regulator	COG:COG1349, COG:KG, KEGG:K02444, RefSeq:WP_002920548.1, SO:0001217, UniParc:UPI0001576B6F, UniRef:UniRef100_A0A0W8AN87, UniRef:UniRef50_P0ACL0, UniRef:UniRef90_A0A0W8AN87
contig_1	cds	357174	359879	-	GKPOKD_01645	malT	HTH-type transcriptional regulator MalT	COG:COG2909, COG:K, GO:0003677, GO:0003700, GO:0005524, GO:0005975, GO:0045893, GO:0045913, KEGG:K03556, RefSeq:WP_002920545.1, SO:0001217, UniParc:UPI0001A58C08, UniRef:UniRef100_A0A7U7IJ15, UniRef:UniRef50_Q7N976, UniRef:UniRef90_A6TF41
contig_1	cds	360504	362894	+	GKPOKD_01650	malP	maltodextrin phosphorylase	COG:COG0058, COG:G, RefSeq:WP_004151407.1, SO:0001217, UniParc:UPI0001576B6D, UniRef:UniRef100_A0A7U7F8A4, UniRef:UniRef50_P00490, UniRef:UniRef90_P07094
contig_1	cds	362905	364998	+	GKPOKD_01655	malQ	4-alpha-glucanotransferase	COG:COG1640, COG:G, RefSeq:WP_002920543.1, SO:0001217, UniParc:UPI0001B760B0, UniRef:UniRef100_A0A0E1CBZ2, UniRef:UniRef50_P15977, UniRef:UniRef90_A0A378A0C5
contig_1	cds	365101	366417	-	GKPOKD_01660	gntT	gluconate transporter	COG:COG2610, COG:G, RefSeq:WP_002920542.1, SO:0001217, UniParc:UPI0001576B6B, UniRef:UniRef100_A0A7U7IKE7, UniRef:UniRef50_P39835, UniRef:UniRef90_A0A2X2ECA6
contig_1	cds	366754	367329	-	GKPOKD_01665		NfuA family Fe-S biogenesis protein	COG:COG0694, COG:O, GO:0005506, GO:0016226, GO:0051539, GO:0051604, RefSeq:WP_002920540.1, SO:0001217, UniParc:UPI0001576B6A, UniRef:UniRef100_B5XTS2, UniRef:UniRef50_Q8DDU2, UniRef:UniRef90_Q5PLY6
contig_1	cds	367388	368062	-	GKPOKD_01670	gntX	DNA utilization protein GntX	COG:COG1040, COG:R, KEGG:K02242, RefSeq:WP_004160062.1, SO:0001217, UniParc:UPI00026F0C8E, UniRef:UniRef100_A0A0E1C7W0, UniRef:UniRef50_P46846, UniRef:UniRef90_A0A8B6IMD3
contig_1	cds	368101	368874	+	GKPOKD_01675	bioH	pimeloyl-ACP methyl ester esterase BioH	COG:COG0596, COG:HR, EC:3.1.1.85, GO:0005737, GO:0009102, GO:0052689, RefSeq:WP_002920511.1, SO:0001217, UniParc:UPI00026F07CC, UniRef:UniRef100_A0A2U0N8L5, UniRef:UniRef50_A6TF35, UniRef:UniRef90_A6TF35
contig_1	cds	368995	369264	+	GKPOKD_01680		DUF1471 domain-containing protein	RefSeq:WP_002920510.1, SO:0001217, UniParc:UPI0001813D0D, UniRef:UniRef100_A0A7U7F884, UniRef:UniRef50_A0A1C1EPE7, UniRef:UniRef90_A0A1C1EPE7
contig_1	cds	369353	369592	-	GKPOKD_01685	feoC	[Fe-S]-dependent transcriptional repressor FeoC	GO:0003677, GO:0005506, GO:0051536, RefSeq:WP_002920509.1, SO:0001217, UniParc:UPI000162785B, UniRef:UniRef100_A6TF33, UniRef:UniRef50_A6TF33, UniRef:UniRef90_A6TF33
contig_1	cds	369602	371920	-	GKPOKD_01690	feoB	Fe(2+) transporter permease subunit FeoB	COG:COG0370, COG:P, RefSeq:WP_002920508.1, SO:0001217, UniParc:UPI000205C5CD, UniRef:UniRef100_A0A7U7F881, UniRef:UniRef50_P33650, UniRef:UniRef90_W9BBZ2
contig_1	cds	371949	372176	-	GKPOKD_01695	feoA	ferrous iron transporter A	RefSeq:WP_002920506.1, SO:0001217, UniParc:UPI0000F5340F, UniRef:UniRef100_R4YB51, UniRef:UniRef50_R4YB51, UniRef:UniRef90_R4YB51
contig_1	cds	372588	374918	-	GKPOKD_01700	yhgF	Protein YhgF	COG:COG2183, COG:K, GO:0003729, GO:0003735, GO:0005829, GO:0006139, GO:0006412, GO:0010212, RefSeq:WP_004151405.1, SO:0001217, UniParc:UPI000241E312, UniRef:UniRef100_A0A2U0N0A5, UniRef:UniRef50_P46837, UniRef:UniRef90_P46837
contig_1	cds	375019	375492	-	GKPOKD_01705	greB	transcription elongation factor GreB	KEGG:K04760, RefSeq:WP_002920503.1, SO:0001217, UniParc:UPI0001576B63, UniRef:UniRef100_A0A1S0VPJ9, UniRef:UniRef50_P30128, UniRef:UniRef90_A0A559T589
contig_1	cds	375720	376439	+	GKPOKD_01710	ompR_G63V	two-component system response regulator OmpR	COG:COG0745, COG:TK, GO:0000160, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_001157751.1, SO:0001217, UniParc:UPI0000000AFA, UniRef:UniRef100_P0AA18, UniRef:UniRef50_P0AA18, UniRef:UniRef90_P0AA18
contig_1	cds	376436	377791	+	GKPOKD_01715	envZ	two-component system sensor histidine kinase EnvZ	COG:COG0642, COG:T, RefSeq:WP_002920333.1, SO:0001217, UniParc:UPI0001576AB8, UniRef:UniRef100_W9BBZ6, UniRef:UniRef50_P0AEJ4, UniRef:UniRef90_W9BBZ6
contig_1	cds	377869	379491	-	GKPOKD_01720	pckA	phosphoenolpyruvate carboxykinase (ATP)	COG:C, COG:COG1866, RefSeq:WP_002920331.1, SO:0001217, UniParc:UPI0001A58C03, UniRef:UniRef100_A0A085DCG7, UniRef:UniRef50_O09460, UniRef:UniRef90_W9BB37
contig_1	cds	379852	380730	-	GKPOKD_01725	hslO	Hsp33 family molecular chaperone HslO	COG:COG1281, COG:O, KEGG:K04083, RefSeq:WP_002920329.1, SO:0001217, UniParc:UPI0002410CD9, UniRef:UniRef100_A0A6B2HY19, UniRef:UniRef50_Q9KNK2, UniRef:UniRef90_G9Z0P4
contig_1	cds	380755	381156	-	GKPOKD_01730	hslR	ribosome-associated heat shock protein Hsp15	COG:COG1188, COG:J, RefSeq:WP_002920326.1, SO:0001217, UniParc:UPI0001576AB5, UniRef:UniRef100_A0A7U7IKE4, UniRef:UniRef50_P0ACH0, UniRef:UniRef90_A0A087FT46
contig_1	cds	381153	381836	-	GKPOKD_01735	yrfG	GMP/IMP nucleotidase	COG:COG1011, COG:H, EC:3.1.3.-, KEGG:K20881, RefSeq:WP_002920324.1, SO:0001217, UniParc:UPI0001B75C12, UniRef:UniRef100_A0A0E1C7X6, UniRef:UniRef50_P64636, UniRef:UniRef90_A0A0J4QRQ1
contig_1	cds	381897	384026	-	GKPOKD_01740		Intracellular growth attenuator protein igaA	RefSeq:WP_002920322.1, SO:0001217, UniParc:UPI000241E311, UniRef:UniRef100_A0A8D6I763, UniRef:UniRef50_P45800, UniRef:UniRef90_A0A5Q9L9B8
contig_1	cds	384347	384907	+	GKPOKD_01745	nudE	ADP compounds hydrolase NudE	COG:COG0494, COG:V, EC:3.6.1.-, KEGG:K08312, RefSeq:WP_002920321.1, SO:0001217, UniParc:UPI0001576AB2, UniRef:UniRef100_A0A1L5UCY2, UniRef:UniRef50_P45799, UniRef:UniRef90_A0A2X3CPK4
contig_1	cds	384961	387519	-	GKPOKD_01750	mrcA	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	COG:COG5009, COG:M, EC:2.4.1.129, EC:3.4.16.4, KEGG:K05366, RefSeq:WP_002920318.1, SO:0001217, UniParc:UPI00026F07CB, UniRef:UniRef100_A0A086ILS8, UniRef:UniRef50_A0A6L6YCT2, UniRef:UniRef90_A0A6L6YCT2
contig_1	cds	387638	388438	+	GKPOKD_01755	pilM	pilus assembly protein	COG:COG4972, COG:NW, KEGG:K12288, RefSeq:WP_002920313.1, SO:0001217, UniParc:UPI000241E30F, UniRef:UniRef100_A0A0E1C7G0, UniRef:UniRef50_B5XTU1, UniRef:UniRef90_A0A0E1C7G0
contig_1	cds	388422	388955	+	GKPOKD_01760	pilN	pilus assembly protein PilN	COG:COG3166, COG:NW, KEGG:K12289, RefSeq:WP_004151404.1, SO:0001217, UniParc:UPI000241E30E, UniRef:UniRef100_A0A0E1C7Y0, UniRef:UniRef50_A0A4R3ZDI8, UniRef:UniRef90_A0A0E1C7Y0
contig_1	cds	388945	389373	+	GKPOKD_01765		pilus assembly protein PilO	RefSeq:WP_004151403.1, SO:0001217, UniParc:UPI0001A58BFC, UniRef:UniRef100_A0A0W8ANA6, UniRef:UniRef50_A0A170DES6, UniRef:UniRef90_A0A378A0Y0
contig_1	cds	389363	390922	+	GKPOKD_01770		DNA utilization protein HofQ	SO:0001217, UniRef:UniRef50_P34749
contig_1	cds	391193	391714	+	GKPOKD_01775	aroK	shikimate kinase AroK	RefSeq:WP_002920267.1, SO:0001217, UniParc:UPI0001576AAB, UniRef:UniRef100_A0A7H4M8V2, UniRef:UniRef50_A7ZSR5, UniRef:UniRef90_A0A7H4M8V2
contig_1	cds	391770	392864	+	GKPOKD_01780	aroB	3-dehydroquinate synthase	COG:COG0337, COG:E, EC:4.2.3.4, GO:0000166, GO:0003856, GO:0005737, GO:0008652, GO:0009073, GO:0009423, GO:0046872, KEGG:K01735, RefSeq:WP_002920264.1, SO:0001217, UniParc:UPI0001A58BD8, UniRef:UniRef100_A0A086IJZ8, UniRef:UniRef50_B8GPV3, UniRef:UniRef90_A6TF13
contig_1	cds	392949	394235	+	GKPOKD_01785	damX	cell division protein DamX	COG:COG3266, COG:D, RefSeq:WP_002920262.1, SO:0001217, UniParc:UPI000241E30A, UniRef:UniRef100_A0A086IJZ9, UniRef:UniRef50_P11557, UniRef:UniRef90_A0A086IJZ9
contig_1	cds	394314	395141	+	GKPOKD_01790	dam	adenine-specific DNA-methyltransferase	COG:COG0338, COG:L, EC:2.1.1.72, KEGG:K06223, RefSeq:WP_002920260.1, SO:0001217, UniParc:UPI0000D4F800, UniRef:UniRef100_A0A7U7FA56, UniRef:UniRef50_P45454, UniRef:UniRef90_A0A170JGM4
contig_1	cds	395159	395836	+	GKPOKD_01795	rpe	ribulose-phosphate 3-epimerase	COG:COG0036, COG:G, RefSeq:WP_002920259.1, SO:0001217, UniParc:UPI0001576AA8, UniRef:UniRef100_V0AQF6, UniRef:UniRef50_P44756, UniRef:UniRef90_A0A624B666
contig_1	cds	395829	396590	+	GKPOKD_01800	gph	phosphoglycolate phosphatase	COG:C, COG:COG0546, EC:3.1.3.18, GO:0005975, GO:0008967, GO:0046295, GO:0046872, RefSeq:WP_002920257.1, SO:0001217, UniParc:UPI000241E309, UniRef:UniRef100_A0A0C7K9J6, UniRef:UniRef50_Q9EYY5, UniRef:UniRef90_Q9EYY5
