#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	283387	284220	-	IGCMGB_04255	ppsR	Phosphoenolpyruvate synthase regulatory protein	COG:COG1806, COG:T, EC:2.7.11.33, EC:2.7.4.28, GO:0004674, GO:0005524, GO:0006468, GO:0006470, GO:0016776, GO:0043531, RefSeq:WP_002909061.1, SO:0001217, UniParc:UPI0001814112, UniRef:UniRef100_B5XQE5, UniRef:UniRef50_B7LQ85, UniRef:UniRef90_B7LQ85
contig_2	cds	284560	286938	+	IGCMGB_04260	ppsA	phosphoenolpyruvate synthase	COG:COG0574, COG:G, EC:2.7.9.2, GO:0000287, GO:0005524, GO:0006090, GO:0006094, GO:0008986, GO:0016310, RefSeq:WP_002909055.1, SO:0001217, UniParc:UPI0001A585CC, UniRef:UniRef100_A0A0E1CD07, UniRef:UniRef50_P23538, UniRef:UniRef90_P23538
contig_2	ncRNA	287025	287132	-	IGCMGB_04265	RprA	RprA RNA	RFAM:RF00034, SO:0000655
contig_2	cds	287321	288433	-	IGCMGB_04270	ydiK	AI-2E family transporter YdiK	COG:COG0628, COG:R, RefSeq:WP_004148729.1, SO:0001217, UniParc:UPI0001576809, UniRef:UniRef100_A0A7U7IJ76, UniRef:UniRef50_P0AFS7, UniRef:UniRef90_A0A1C3Q1Y6
contig_2	cds	288652	291708	+	IGCMGB_04275	glcD	Uncharacterized protein YdiJ	COG:C, COG:COG0277, RefSeq:WP_004175614.1, SO:0001217, UniParc:UPI0002186895, UniRef:UniRef100_A0A170TLA5, UniRef:UniRef50_P77748, UniRef:UniRef90_A0A285B5H1
contig_2	cds	291705	292115	+	IGCMGB_04280	menI	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	COG:COG2050, COG:Q, RefSeq:WP_002909015.1, SO:0001217, UniParc:UPI0001576807, UniRef:UniRef100_A0A7U7F515, UniRef:UniRef50_Q8ZR29, UniRef:UniRef90_A0A7I7A7I4
contig_2	cds	292320	292568	+	IGCMGB_04285	yeaQ	GlsB/YeaQ/YmgE family stress response membrane protein	COG:COG2261, COG:R, RefSeq:WP_002909014.1, SO:0001217, UniParc:UPI0001576806, UniRef:UniRef100_A0A087FQ38, UniRef:UniRef50_P64487, UniRef:UniRef90_A0A0H3KUY4
contig_2	cds	292666	292986	-	IGCMGB_04290		hypothetical protein	RefSeq:WP_004184563.1, SO:0001217, UniParc:UPI000205C4FA, UniRef:UniRef100_A0A7U7F509, UniRef:UniRef50_A0A377WKC4, UniRef:UniRef90_A0A377WKC4
contig_2	cds	293102	293320	+	IGCMGB_04295		hypothetical protein	RefSeq:WP_004143192.1, SO:0001217, UniParc:UPI0001A585C9, UniRef:UniRef100_A0A0C4M5H7, UniRef:UniRef50_A0A0C4M5H7, UniRef:UniRef90_A0A0C4M5H7
contig_2	cds	293556	294536	+	IGCMGB_04300		DUF1852 domain-containing protein	RefSeq:WP_029602805.1, SO:0001217, UniParc:UPI0004968DBB, UniRef:UniRef100_A0A4S4Y6U1, UniRef:UniRef50_A0A377V7Q0, UniRef:UniRef90_A0A377V7Q0
contig_2	cds	294560	295591	+	IGCMGB_04305	metE	methionine synthase	COG:COG0620, COG:E, RefSeq:WP_002909005.1, SO:0001217, UniParc:UPI0001576802, UniRef:UniRef100_A0A0E1CDI0, UniRef:UniRef50_A0A077GU37, UniRef:UniRef90_A0A1C3Q1N5
contig_2	cds	295674	296906	-	IGCMGB_04310	pTR2	MFS transporter	COG:COG3104, COG:E, RefSeq:WP_039818260.1, SO:0001217, UniParc:UPI0005844DA0, UniRef:UniRef100_A0A4S8DL88, UniRef:UniRef50_A0A4P0Y9F6, UniRef:UniRef90_A0A4P0Y9F6
contig_2	cds	296918	297679	-	IGCMGB_04315		sugar ABC transporter substrate-binding protein	RefSeq:WP_004212506.1, SO:0001217, UniParc:UPI0001A585C6, UniRef:UniRef100_A0A7U7F5Y3, UniRef:UniRef50_A0A198H124, UniRef:UniRef90_W9B9A6
contig_2	cds	297679	298716	-	IGCMGB_04320	fepD	ABC transporter permease	COG:COG0609, COG:P, RefSeq:WP_002908998.1, SO:0001217, UniParc:UPI0002687495, UniRef:UniRef100_W9B9X8, UniRef:UniRef50_I3X4N5, UniRef:UniRef90_W9B9X8
contig_2	cds	298716	299714	-	IGCMGB_04325	fepB	ABC transporter substrate-binding protein	COG:COG0614, COG:P, RefSeq:WP_004200258.1, SO:0001217, UniParc:UPI000241E392, UniRef:UniRef100_A0A081LW69, UniRef:UniRef50_A0A0H3L388, UniRef:UniRef90_A0A377WM13
contig_2	cds	299873	300784	-	IGCMGB_04330	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_039818262.1, SO:0001217, UniParc:UPI000585154B, UniRef:UniRef100_A0A4S4VLU6, UniRef:UniRef50_R4Y9T6, UniRef:UniRef90_R4Y9T6
contig_2	cds	300881	301876	+	IGCMGB_04335	wcaG	NAD-dependent epimerase	COG:COG0451, COG:M, RefSeq:WP_039818267.1, SO:0001217, UniParc:UPI0005848F4A, UniRef:UniRef100_A0A4S8DL97, UniRef:UniRef50_W6W6E5, UniRef:UniRef90_A6TAF4
contig_2	cds	302050	302586	+	IGCMGB_04340	acrR	TetR family transcriptional regulator	COG:COG1309, COG:K, RefSeq:WP_015958592.1, SO:0001217, UniParc:UPI00015767FC, UniRef:UniRef100_V0AEI7, UniRef:UniRef50_V2UQZ7, UniRef:UniRef90_A0A099PNB0
contig_2	cds	302661	303770	+	IGCMGB_04345	acrA	efflux RND transporter periplasmic adaptor subunit	COG:COG0845, COG:MV, RefSeq:WP_032446178.1, SO:0001217, UniParc:UPI0003DE5310, UniRef:UniRef100_A0A263K9V5, UniRef:UniRef50_A0A0G3GMA3, UniRef:UniRef90_W9B9X3
contig_2	cds	303767	306859	+	IGCMGB_04350	acrB	MFS transporter	COG:COG0841, COG:V, RefSeq:WP_039818269.1, SO:0001217, UniParc:UPI000584D8DB, UniRef:UniRef100_A0A4S4TWY9, UniRef:UniRef50_A0A158A7G2, UniRef:UniRef90_A0A378BA82
contig_2	cds	306915	308099	-	IGCMGB_04355	lldD	FMN-dependent L-lactate dehydrogenase LldD	COG:CIR, COG:COG1304, RefSeq:WP_004151846.1, SO:0001217, UniParc:UPI000157673D, UniRef:UniRef100_A0A2V1LD04, UniRef:UniRef50_C3K053, UniRef:UniRef90_A0A2V1LD04
contig_2	cds	308479	308676	+	IGCMGB_04360		hypothetical protein	RefSeq:WP_002908880.1, SO:0001217, UniParc:UPI000157673C, UniRef:UniRef100_A0A0E1CHE6, UniRef:UniRef50_A0A0E1CHE6, UniRef:UniRef90_A0A0E1CHE6
contig_2	cds	309163	309540	+	IGCMGB_04365	sufA	Fe-S cluster assembly scaffold SufA	COG:COG0316, COG:O, RefSeq:WP_004143232.1, SO:0001217, UniParc:UPI000157673B, UniRef:UniRef100_A0A7U7F505, UniRef:UniRef50_P77667, UniRef:UniRef90_A0A2V3K5S7
contig_2	cds	309543	311030	+	IGCMGB_04370	sufB	Fe-S cluster assembly protein SufB	KEGG:K09014, RefSeq:WP_002908877.1, SO:0001217, UniParc:UPI000157673A, UniRef:UniRef100_A0A0E1CDJ6, UniRef:UniRef50_P77522, UniRef:UniRef90_Q8X5Z1
contig_2	cds	311047	311793	+	IGCMGB_04375	sufC	Fe-S cluster assembly ATPase SufC	COG:COG0396, COG:O, GO:0005524, GO:0005829, GO:0009314, GO:0016226, GO:1990229, RefSeq:WP_002908876.1, SO:0001217, UniParc:UPI0001576739, UniRef:UniRef100_A0A7U7F511, UniRef:UniRef50_P77499, UniRef:UniRef90_P77499
contig_2	cds	311768	313042	+	IGCMGB_04380	sufD	Fe-S cluster assembly protein SufD	COG:COG0719, COG:O, RefSeq:WP_039818273.1, SO:0001217, UniParc:UPI000585816E, UniRef:UniRef100_A0A4S4Y6R0, UniRef:UniRef50_P77689, UniRef:UniRef90_A0A2W7T8G7
contig_2	cds	313039	314259	+	IGCMGB_04385	sufS	cysteine desulfurase SufS	COG:COG0520, COG:E, EC:2.8.1.7, GO:0005737, GO:0006534, GO:0009000, GO:0030170, GO:0031071, RefSeq:WP_039818274.1, SO:0001217, UniParc:UPI0005853B39, UniRef:UniRef100_A0A4S4WMU6, UniRef:UniRef50_Q9EXP2, UniRef:UniRef90_A6TAE4
contig_2	cds	314271	314687	+	IGCMGB_04390	sufE	cysteine desulfuration protein SufE	COG:COG2166, COG:O, GO:0005737, GO:0016226, RefSeq:WP_002908865.1, SO:0001217, UniParc:UPI0001A585B8, UniRef:UniRef100_A0A7U7IJP9, UniRef:UniRef50_A7MF58, UniRef:UniRef90_A6TAE3
contig_2	cds	314787	315773	+	IGCMGB_04395	erfK	murein L,D-transpeptidase	COG:COG1376, COG:M, RefSeq:WP_004143241.1, SO:0001217, UniParc:UPI0001576735, UniRef:UniRef100_A0A0S4G1Z8, UniRef:UniRef50_P76193, UniRef:UniRef90_A0A378BZ81
contig_2	cds	315835	316071	-	IGCMGB_04400	lpp1	Major outer membrane lipoprotein Lpp 1	GO:0005576, GO:0008289, GO:0030258, GO:0031230, GO:0042834, GO:0043580, RefSeq:WP_002908860.1, SO:0001217, UniParc:UPI0001576734, UniRef:UniRef100_A0A7U7IH68, UniRef:UniRef50_Q5PH64, UniRef:UniRef90_Q5PH64
contig_2	cds	316384	317796	-	IGCMGB_04405	pykF	pyruvate kinase PykF	COG:COG0469, COG:G, EC:2.7.1.40, GO:0000287, GO:0004743, GO:0005524, GO:0005737, GO:0005829, GO:0006096, GO:0016301, GO:0030955, RefSeq:WP_002908859.1, SO:0001217, UniParc:UPI0001576733, UniRef:UniRef100_A0A7U7IHH0, UniRef:UniRef50_P77983, UniRef:UniRef90_P77983
contig_2	cds	318302	318514	+	IGCMGB_04410	fumD	fumarate hydratase FumD	RefSeq:WP_004180357.1, SO:0001217, UniParc:UPI0001576732, UniRef:UniRef100_V0AS89, UniRef:UniRef50_A0A377CI85, UniRef:UniRef90_A0A1C1F5T2
contig_2	cds	318532	319170	-	IGCMGB_04415	acrR	TetR family transcriptional regulator	COG:COG1309, COG:K, RefSeq:WP_002908844.1, SO:0001217, UniParc:UPI0001576731, UniRef:UniRef100_A0A7U7F715, UniRef:UniRef50_R4YE73, UniRef:UniRef90_R4YE73
contig_2	cds	319297	321150	+	IGCMGB_04420	hppD	4-hydroxyphenylpyruvate dioxygenase	COG:COG3185, COG:ER, RefSeq:WP_023278900.1, SO:0001217, UniParc:UPI0003BE35A8, UniRef:UniRef100_A0A4S5PU15, UniRef:UniRef50_Q88JU3, UniRef:UniRef90_A0A2X3CIT2
contig_2	cds	321222	322544	+	IGCMGB_04425	uhpC	MFS transporter	COG:COG2271, COG:G, RefSeq:WP_004148701.1, SO:0001217, UniParc:UPI000157672F, UniRef:UniRef100_A0A7U7F6S4, UniRef:UniRef50_A0A4U9CV00, UniRef:UniRef90_A0A1C3Q1R7
contig_2	cds	322560	323396	+	IGCMGB_04430	aroE	shikimate dehydrogenase	COG:COG0169, COG:E, RefSeq:WP_039818276.1, SO:0001217, UniParc:UPI000585AAA3, UniRef:UniRef100_A0A4S8DME5, UniRef:UniRef50_A0A2P5LRF1, UniRef:UniRef90_W9B9V4
contig_2	cds	323453	324196	+	IGCMGB_04435	modA	molybdate ABC transporter substrate-binding protein	RefSeq:WP_039818277.1, SO:0001217, UniParc:UPI000584C269, UniRef:UniRef100_A0A4S7KMJ0, UniRef:UniRef50_A0A1L5CSB5, UniRef:UniRef90_A0A1L5CSB5
contig_2	cds	324180	324929	-	IGCMGB_04440	fepC	ABC transporter ATP-binding protein	COG:COG1120, COG:PH, RefSeq:WP_040175243.1, SO:0001217, UniParc:UPI0005906B05, UniRef:UniRef100_UPI0005906B05, UniRef:UniRef50_A0A085GE11, UniRef:UniRef90_R4YGS1
contig_2	cds	324929	325933	-	IGCMGB_04445	fepD	ABC transporter permease	COG:COG0609, COG:P, RefSeq:WP_039818278.1, SO:0001217, UniParc:UPI000585BD87, UniRef:UniRef100_A0A4S4UE30, UniRef:UniRef50_A0A2X1RK32, UniRef:UniRef90_A6TAD2
contig_2	cds	325923	326981	-	IGCMGB_04450	fepB	Molybdate-binding protein MolA	COG:COG0614, COG:P, RefSeq:WP_032412477.1, SO:0001217, UniParc:UPI00045013EF, UniRef:UniRef100_A0A4S4WN10, UniRef:UniRef50_P44206, UniRef:UniRef90_A0A1F2M913
contig_2	cds	327073	327885	-	IGCMGB_04455	iclR	DNA-binding transcriptional regulator	COG:COG1414, COG:K, RefSeq:WP_004184404.1, SO:0001217, UniParc:UPI0001576678, UniRef:UniRef100_A0A422Y1K5, UniRef:UniRef50_P77569, UniRef:UniRef90_A0A2P0BG28
contig_2	cds	328063	329727	+	IGCMGB_04460	mhpA	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	COG:COG0654, COG:HC, EC:1.14.13.127, GO:0008688, GO:0019380, GO:0019622, GO:0071949, KEGG:K05712, RefSeq:WP_039818280.1, SO:0001217, UniParc:UPI000584B86D, UniRef:UniRef100_A0A4S7LVD3, UniRef:UniRef50_Q476N1, UniRef:UniRef90_A6TAC9
contig_2	cds	329729	330673	+	IGCMGB_04465	mhpB	3-carboxyethylcatechol 2,3-dioxygenase	EC:1.13.11.16, GO:0008198, GO:0019380, GO:0047070, RefSeq:WP_039818281.1, SO:0001217, UniParc:UPI0005845B45, UniRef:UniRef100_A0A4S4TV28, UniRef:UniRef50_A6TAC8, UniRef:UniRef90_A6TAC8
contig_2	cds	330691	331557	+	IGCMGB_04470	mhpC	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase	COG:COG0596, COG:HR, EC:3.7.1.14, GO:0005737, GO:0018771, GO:0019380, GO:0042803, GO:0052823, RefSeq:WP_004151837.1, SO:0001217, UniParc:UPI000218680D, UniRef:UniRef100_A0A0E1CHY2, UniRef:UniRef50_Q8X5K0, UniRef:UniRef90_A6TAC7
contig_2	cds	331568	332374	+	IGCMGB_04475	mhpD	2-keto-4-pentenoate hydratase	COG:COG3971, COG:Q, EC:4.2.1.80, GO:0008684, GO:0019380, GO:0030145, RefSeq:WP_002908598.1, SO:0001217, UniParc:UPI0001750333, UniRef:UniRef100_A6TAC6, UniRef:UniRef50_A6TAC6, UniRef:UniRef90_A6TAC6
contig_2	cds	332367	333317	+	IGCMGB_04480	mhpF	acetaldehyde dehydrogenase (acetylating)	COG:COG4569, COG:Q, EC:1.2.1.10, GO:0008774, GO:0019380, GO:0051287, KEGG:K04073, RefSeq:WP_004189514.1, SO:0001217, UniParc:UPI000205CEA2, UniRef:UniRef100_A0A422W0E8, UniRef:UniRef50_A6TAC5, UniRef:UniRef90_A6TAC5
contig_2	cds	333314	334330	+	IGCMGB_04485	dmpG	4-hydroxy-2-oxovalerate aldolase	COG:COG0119, COG:E, EC:4.1.3.39, GO:0008701, GO:0019380, GO:0030145, RefSeq:WP_004180340.1, SO:0001217, UniParc:UPI000205CEA3, UniRef:UniRef100_A0A080T3Y1, UniRef:UniRef50_Q53WI0, UniRef:UniRef90_A6TAC4
contig_2	cds	334406	335602	+	IGCMGB_04490	mhpT	3-(3-hydroxy-phenyl)propionate transporter MhpT	COG:COG2814, COG:G, RefSeq:WP_023282706.1, SO:0001217, UniParc:UPI0003BF9FD9, UniRef:UniRef100_A0A4S8CHS2, UniRef:UniRef50_P77589, UniRef:UniRef90_A0A0J2FXA3
contig_2	cds	335705	336430	+	IGCMGB_04495	yfiH	Multi-copper polyphenol oxidoreductase laccase	COG:COG1496, COG:P, RefSeq:WP_039818286.1, SO:0001217, UniParc:UPI0005856583, UniRef:UniRef100_A0A4S4WMV5, UniRef:UniRef50_A0A0C7KH58, UniRef:UniRef90_A0A0C7KH58
contig_2	cds	336443	338023	-	IGCMGB_04500	pspE	sulfurtransferase	COG:COG0607, COG:P, RefSeq:WP_039818288.1, SO:0001217, UniParc:UPI000585B127, UniRef:UniRef100_A0A4S7LSG1, UniRef:UniRef50_A0A0M0EDM5, UniRef:UniRef90_A0A1S0WD18
contig_2	cds	338029	338631	-	IGCMGB_04505		cysteine dioxygenase	COG:COG5553, COG:R, RefSeq:WP_002908526.1, SO:0001217, UniParc:UPI000157666F, UniRef:UniRef100_A0A7U7F4Y1, UniRef:UniRef50_A0A375II17, UniRef:UniRef90_A0A1S0WCV0
contig_2	cds	338738	339631	+	IGCMGB_04510	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_004180333.1, SO:0001217, UniParc:UPI000282FBE1, UniRef:UniRef100_A0A0C7K7V9, UniRef:UniRef50_R4YE53, UniRef:UniRef90_R4YE53
contig_2	cds	339776	340861	+	IGCMGB_04515	ssuD	alkanesulfonate monooxygenase	COG:COG2141, COG:HR, EC:1.14.14.34, EC:1.14.14.5, KEGG:K04091, RefSeq:WP_004175705.1, SO:0001217, UniParc:UPI000157666D, UniRef:UniRef100_A0A0C7FA42, UniRef:UniRef50_A0A0C7FA42, UniRef:UniRef90_A0A0C7FA42
contig_2	cds	340858	342009	+	IGCMGB_04520	caiA	acyl-CoA dehydrogenase	COG:COG1960, COG:I, RefSeq:WP_004151831.1, SO:0001217, UniParc:UPI00026F05FE, UniRef:UniRef100_A0A1L5VXF5, UniRef:UniRef50_A0A486MTM9, UniRef:UniRef90_A0A486MTM9
contig_2	cds	342015	342977	+	IGCMGB_04525	tauA	aliphatic sulfonates ABC transporter substrate-binding protein	COG:COG0715, COG:P, RefSeq:WP_004175710.1, SO:0001217, UniParc:UPI0001A585A5, UniRef:UniRef100_A0A1V7WWK5, UniRef:UniRef50_A0A486VPG2, UniRef:UniRef90_A0A486VPG2
contig_2	cds	342974	344011	+	IGCMGB_04530	tauA	ABC transporter substrate-binding protein	COG:COG0715, COG:P, RefSeq:WP_039818292.1, SO:0001217, UniParc:UPI000584730E, UniRef:UniRef100_A0A4S4YA35, UniRef:UniRef50_A0A5M9IE81, UniRef:UniRef90_A0A564LSF5
contig_2	cds	343992	344987	+	IGCMGB_04535	tauC	sulfonate ABC transporter permease	COG:COG0600, COG:P, RefSeq:WP_004148681.1, SO:0001217, UniParc:UPI000205CEAE, UniRef:UniRef100_A0A7U7F5W4, UniRef:UniRef50_A0A498RUU8, UniRef:UniRef90_R4YE48
contig_2	cds	344981	345754	+	IGCMGB_04540	tauB	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	COG:COG1116, COG:P, RefSeq:WP_039818293.1, SO:0001217, UniParc:UPI00058476FD, UniRef:UniRef100_A0A4S4U989, UniRef:UniRef50_A0A060VL66, UniRef:UniRef90_A0A486RVG2
contig_2	cds	345982	348054	-	IGCMGB_04545	fhuE	TonB-dependent siderophore receptor	COG:COG4773, COG:P, RefSeq:WP_004891261.1, SO:0001217, UniParc:UPI000205D210, UniRef:UniRef100_A0A202KJA4, UniRef:UniRef50_A0A4R7GQM8, UniRef:UniRef90_R4Y904
contig_2	cds	348560	349381	+	IGCMGB_04550	fepC	cobalamin/Fe(3+)-siderophore ABC transporter ATP-binding protein	COG:COG1120, COG:PH, RefSeq:WP_002908416.1, SO:0001217, UniParc:UPI00015765A6, UniRef:UniRef100_A0A0E1CD62, UniRef:UniRef50_A0A2X3ENH4, UniRef:UniRef90_A0A0E1CD62
contig_2	cds	349378	350403	+	IGCMGB_04555	fepD	heme ABC transporter	COG:COG0609, COG:P, RefSeq:WP_023283848.1, SO:0001217, UniParc:UPI0003BEE779, UniRef:UniRef100_A0A4S4TWP1, UniRef:UniRef50_A0A0F1AXL8, UniRef:UniRef90_A0A2V3KXE6
contig_2	cds	350400	351452	+	IGCMGB_04560	fepD	iron ABC transporter permease	COG:COG0609, COG:P, SO:0001217, UniRef:UniRef50_A0A483VE41, UniRef:UniRef90_A0A483VE41
contig_2	cds	351466	352419	+	IGCMGB_04565	fepB	preprotein translocase YidC	COG:COG0614, COG:P, SO:0001217, UniParc:UPI00044D5928, UniRef:UniRef100_A0A6G4RYU8, UniRef:UniRef50_A0A376VEZ5, UniRef:UniRef90_R4Y8Z7
contig_2	cds	352416	353318	+	IGCMGB_04570	rpiR	MurR/RpiR family transcriptional regulator	COG:COG1737, COG:K, RefSeq:WP_023301827.1, SO:0001217, UniParc:UPI0003BFD3D7, UniRef:UniRef100_A0A422YDI6, UniRef:UniRef50_A0A0C7FD55, UniRef:UniRef90_A0A0C7FD55
contig_2	cds	353411	354178	+	IGCMGB_04575	hisJ	basic amino acid ABC transporter substrate-binding protein	COG:COG0834, COG:ET, RefSeq:WP_002908376.1, SO:0001217, UniParc:UPI0001A5859C, UniRef:UniRef100_A0A0W8A9Z3, UniRef:UniRef50_A0A0W8A9Z3, UniRef:UniRef90_A0A0W8A9Z3
contig_2	cds	354242	355006	+	IGCMGB_04580	hisM	amino acid ABC transporter permease	COG:COG0765, COG:E, RefSeq:WP_004151161.1, SO:0001217, UniParc:UPI00015765A0, UniRef:UniRef100_A0A7U7F4X1, UniRef:UniRef50_A0A0T9PJF6, UniRef:UniRef90_C9XYZ8
contig_2	cds	354993	355715	+	IGCMGB_04585	ehuA	polar amino acid ABC transporter ATP-binding protein	COG:COG1126, COG:E, RefSeq:WP_004189541.1, SO:0001217, UniParc:UPI000157659F, UniRef:UniRef100_A0A164ZEC4, UniRef:UniRef50_A0A0D7LY05, UniRef:UniRef90_A0A164ZEC4
contig_2	cds	355987	356601	+	IGCMGB_04590		DUF1062 domain-containing protein	COG:COG4332, COG:S, RefSeq:WP_002908372.1, SO:0001217, UniParc:UPI000157659E, UniRef:UniRef100_A0A2V3K2N4, UniRef:UniRef50_A0A2I5HBY5, UniRef:UniRef90_A0A0H3GPE0
contig_2	cds	356730	357122	-	IGCMGB_04595	gloA	VOC family protein	COG:COG0346, COG:Q, RefSeq:WP_009486105.1, SO:0001217, UniParc:UPI000205D215, UniRef:UniRef100_A0A263K7G5, UniRef:UniRef50_D4DXS0, UniRef:UniRef90_B5XWA8
contig_2	cds	357159	358391	-	IGCMGB_04600	araJ	MFS transporter	COG:COG2814, COG:G, KEGG:K23241, SO:0001217, UniRef:UniRef50_P39386, UniRef:UniRef90_W1EQP9
contig_2	cds	358957	359391	-	IGCMGB_04605	gloA	glyoxalase	COG:COG0346, COG:Q, RefSeq:WP_009486106.1, SO:0001217, UniParc:UPI000205D216, UniRef:UniRef100_A0A263K9Q3, UniRef:UniRef50_G2IMS7, UniRef:UniRef90_A0A8B6ILZ9
contig_2	cds	359508	360707	-	IGCMGB_04610		MFS transporter	RefSeq:WP_004148650.1, SO:0001217, UniParc:UPI000205D217, UniRef:UniRef100_A0A377WLI6, UniRef:UniRef50_R4Y9M6, UniRef:UniRef90_R4Y9M6
contig_2	cds	361003	362160	+	IGCMGB_04615	abgB	amidohydrolase	COG:COG1473, COG:R, EC:3.5.1.32, KEGG:K01451, RefSeq:WP_032432484.1, SO:0001217, UniParc:UPI00044C21F2, UniRef:UniRef100_A0A4S5PXC6, UniRef:UniRef50_A0A060VLC9, UniRef:UniRef90_A0A060VLC9
contig_2	cds	362203	364353	-	IGCMGB_04620	fdhF	formate dehydrogenase subunit alpha	COG:COG3383, COG:R, RefSeq:WP_019705846.1, SO:0001217, UniParc:UPI0003186640, UniRef:UniRef100_A0A4S7GBT9, UniRef:UniRef50_P07658, UniRef:UniRef90_A0A0B7G4J8
contig_2	cds	364601	365680	-	IGCMGB_04625	allD	malate/lactate/ureidoglycolate dehydrogenase	COG:C, COG:COG2055, EC:1.1.1.-, EC:1.1.1.237, KEGG:K13574, RefSeq:WP_004148647.1, SO:0001217, UniParc:UPI0001576597, UniRef:UniRef100_A0A7U7IH59, UniRef:UniRef50_P30178, UniRef:UniRef90_A0A1C3Q1U4
contig_2	cds	365983	367071	+	IGCMGB_04630	afuA	iron ABC transporter substrate-binding protein	COG:COG1840, COG:P, RefSeq:WP_002908297.1, SO:0001217, UniParc:UPI000205D21E, UniRef:UniRef100_A0A060VTG1, UniRef:UniRef50_A0A257KT33, UniRef:UniRef90_A0A060VTG1
contig_2	cds	367146	368915	+	IGCMGB_04635	fbpB	spermidine/putrescine ABC transporter permease	COG:COG1178, COG:P, KEGG:K02011, RefSeq:WP_002908294.1, SO:0001217, UniParc:UPI00015764C9, UniRef:UniRef100_A0A0W8AAB0, UniRef:UniRef50_A0A0W8AAB0, UniRef:UniRef90_A0A0W8AAB0
contig_2	cds	368908	369978	+	IGCMGB_04640	potA	lipase	COG:COG3842, COG:E, RefSeq:WP_002908292.1, SO:0001217, UniParc:UPI0001A58591, UniRef:UniRef100_A0A7U7F6X5, UniRef:UniRef50_A0A085GJL3, UniRef:UniRef90_A0A081M5Q2
contig_2	cds	369986	370357	-	IGCMGB_04645		VOC family protein	RefSeq:WP_002908289.1, SO:0001217, UniParc:UPI0001B764A5, UniRef:UniRef100_A0A377ZHH7, UniRef:UniRef50_B0C2G9, UniRef:UniRef90_A0A377ZHH7
contig_2	cds	370859	371614	+	IGCMGB_04650		gluconate 2-dehydrogenase	EC:1.1.99.3, KEGG:K06152, RefSeq:WP_004175724.1, SO:0001217, UniParc:UPI0001BDD364, UniRef:UniRef100_A0A7U1PN38, UniRef:UniRef50_A0A127MUI2, UniRef:UniRef90_B5XWC1
contig_2	cds	371617	373401	+	IGCMGB_04655	betA	GMC family oxidoreductase	COG:COG2303, COG:IR, RefSeq:WP_002908285.1, SO:0001217, UniParc:UPI0001813D3F, UniRef:UniRef100_A0A7U7F4W2, UniRef:UniRef50_A0A085JKN5, UniRef:UniRef90_A0A377YHI8
contig_2	cds	373412	374752	+	IGCMGB_04660	cccA	alcohol dehydrogenase	COG:C, COG:COG2010, RefSeq:WP_072196947.1, SO:0001217, UniParc:UPI00044E218D, UniRef:UniRef100_A0A4S7KJS8, UniRef:UniRef50_O34215, UniRef:UniRef90_A0A377ZKK1
contig_2	cds	374836	375459	+	IGCMGB_04665	ccmA	cytochrome c biogenesis heme-transporting ATPase CcmA	COG:COG4133, COG:O, RefSeq:WP_004175727.1, SO:0001217, UniParc:UPI000241E23C, UniRef:UniRef100_A0A4S5PXB7, UniRef:UniRef50_Q6D606, UniRef:UniRef90_A0A0W8A9Z5
contig_2	cds	375456	376115	+	IGCMGB_04670	ccmB	heme exporter protein CcmB	COG:COG2386, COG:O, RefSeq:WP_004151166.1, SO:0001217, UniParc:UPI000241E23B, UniRef:UniRef100_W9BPI0, UniRef:UniRef50_A0A377W2U0, UniRef:UniRef90_A0A264CBL2
contig_2	cds	376165	376902	+	IGCMGB_04675	ccmC	heme ABC transporter permease	COG:COG0755, COG:O, RefSeq:WP_002908223.1, SO:0001217, UniParc:UPI00015764C1, UniRef:UniRef100_A0A7U7F4X6, UniRef:UniRef50_A0A2X2VUE6, UniRef:UniRef90_A0A081M5P5
contig_2	cds	376899	377129	+	IGCMGB_04680	ccmD	heme exporter protein CcmD	COG:COG3114, COG:U, RefSeq:WP_004143390.1, SO:0001217, UniParc:UPI00015764C0, UniRef:UniRef100_A0A7U7F4Z0, UniRef:UniRef50_A0A264CBR0, UniRef:UniRef90_A0A264CBR0
contig_2	cds	377113	377571	+	IGCMGB_04685	ccmE	cytochrome c maturation protein CcmE	COG:CO, COG:COG2332, GO:0005886, GO:0016021, GO:0017003, GO:0017004, GO:0020037, GO:0046872, KEGG:K02197, RefSeq:WP_014343150.1, SO:0001217, UniParc:UPI000241E23A, UniRef:UniRef100_A0A4S4VH42, UniRef:UniRef50_B0KQ27, UniRef:UniRef90_B5XWC8
