#Annotated with Bakta v1.6.1, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_17	33312	33581	+	HDAADD_19350	10.6	8.0		RefSeq:WP_002882858.1, SO:0001217, UniParc:UPI0001813513, UniRef:UniRef100_A0A0E1CR77, UniRef:UniRef50_A0A336QW89, UniRef:UniRef90_A0A0E1CR77
contig_18	22476	23078	-	HDAADD_19770	21.8	12.0		SO:0001217, UniRef:UniRef50_A0A378C9I6, UniRef:UniRef90_A0A377ZWG6
contig_18	71514	71786	+	HDAADD_20005	10.1	8.3		RefSeq:WP_023279116.1, SO:0001217, UniParc:UPI000318EDA4, UniRef:UniRef100_A0A7U9D1J3, UniRef:UniRef50_W1HY11, UniRef:UniRef90_W1HY11
contig_19	29580	30254	+	HDAADD_20235	25.3	6.8		RefSeq:WP_004192261.1, SO:0001217, UniParc:UPI000205BB85, UniRef:UniRef100_A0A7U9D1J0, UniRef:UniRef50_D2ZA42, UniRef:UniRef90_A0A2U0LYX6
contig_19	30256	30603	+	HDAADD_20240	12.7	8.7		RefSeq:WP_004199257.1, SO:0001217, UniParc:UPI000241E1EC, UniRef:UniRef100_A0A0E1CPR4, UniRef:UniRef50_A0A0E1CPR4, UniRef:UniRef90_A0A0E1CPR4
contig_19	33137	33259	-	HDAADD_20270	4.4	8.3		SO:0001217, UniParc:UPI000282F673, UniRef:UniRef100_A0A1S0W442, UniRef:UniRef50_B5Y2M3, UniRef:UniRef90_B5Y2M3
contig_19	36145	36411	+	HDAADD_20290	10.2	5.7		RefSeq:WP_004178415.1, SO:0001217, UniParc:UPI000282FEC2, UniRef:UniRef100_A0A0C7KA38, UniRef:UniRef50_S5NN69, UniRef:UniRef90_A0A2A7TZV8
contig_19	41524	44811	+	HDAADD_20325	124.7	6.1		RefSeq:WP_023283168.1, SO:0001217, UniParc:UPI0003BF3827, UniRef:UniRef100_A0A4S5PEG7, UniRef:UniRef50_B7LQL9, UniRef:UniRef90_A0A4S5PEG7
contig_20	22075	22215	-	HDAADD_20580	5.0	9.3		
contig_21	7186	7665	-	HDAADD_20940	18.3	8.4		RefSeq:WP_032432058.1, SO:0001217, UniParc:UPI00045017E7, UniRef:UniRef100_A0A4S4U6M1, UniRef:UniRef50_A0A4S4U6M1, UniRef:UniRef90_A0A4S4U6M1
contig_21	10628	10846	-	HDAADD_20955	8.1	9.5	PF13356.9|Arm-DNA-bind_3	PFAM:PF13356.9
contig_22	134	280	-	HDAADD_21290	5.6	8.1		SO:0001217, UniRef:UniRef50_A0A4R3ZIW8, UniRef:UniRef90_UPI00036CEE3C
contig_22	40713	40916	+	HDAADD_21500	7.8	10.0		RefSeq:WP_020804603.1, SO:0001217, UniParc:UPI0003421F8C, UniRef:UniRef100_A0A1V3Z9M8, UniRef:UniRef50_A0A2U3F1C5, UniRef:UniRef90_W1HZG9
contig_22	40909	41163	+	HDAADD_21505	9.6	5.3		RefSeq:WP_020804604.1, SO:0001217, UniParc:UPI0003421DF5, UniRef:UniRef100_A0A1L5WGL0, UniRef:UniRef50_A6T8A4, UniRef:UniRef90_A0A1L5WGL0
contig_22	41160	41381	+	HDAADD_21510	8.5	9.7		RefSeq:WP_020804600.1, SO:0001217, UniParc:UPI0003422297, UniRef:UniRef100_W1HYG9, UniRef:UniRef50_W1HYG9, UniRef:UniRef90_W1HYG9
contig_22	41385	41813	+	HDAADD_21515	16.1	5.0		RefSeq:WP_020804596.1, SO:0001217, UniParc:UPI0003420913, UniRef:UniRef100_A0A1L5WGL1, UniRef:UniRef50_A0A378CQE7, UniRef:UniRef90_W1HWV0
contig_22	44167	44373	+	HDAADD_21535	8.3	9.5		RefSeq:WP_032416515.1, SO:0001217, UniParc:UPI00050C8102, UniRef:UniRef100_A0A4S4V4D0, UniRef:UniRef50_A0A8I0T341, UniRef:UniRef90_A0A4S4V4D0
contig_22	45022	45144	+	HDAADD_21550	4.6	10.3		RefSeq:WP_020804601.1, SO:0001217, UniParc:UPI00034213F3, UniRef:UniRef100_A0A1L9W3W9, UniRef:UniRef50_A0A345CE75, UniRef:UniRef90_A0A1L9W3W9
contig_22	48695	48970	+	HDAADD_21585	9.6	5.5		RefSeq:WP_023313108.1, SO:0001217, UniParc:UPI0003BF7EEE, UniRef:UniRef100_A0A4S5PN34, UniRef:UniRef50_A0A1X9TPH4, UniRef:UniRef90_A0A4S5PN34
contig_22	56051	56227	+	HDAADD_21615	6.7	6.2		RefSeq:WP_004227000.1, SO:0001217, UniParc:UPI000292C320, UniRef:UniRef100_A0A0J2G8Y7, UniRef:UniRef50_A0A0J2G8Y7, UniRef:UniRef90_A0A0J2G8Y7
contig_22	58809	59063	+	HDAADD_21635	9.5	6.0		RefSeq:WP_004190649.1, SO:0001217, UniParc:UPI0001C6794E, UniRef:UniRef100_A0A1S0WFF8, UniRef:UniRef50_Q65AP2, UniRef:UniRef90_A0A0G3N236
contig_22	59073	59306	+	HDAADD_21640	8.6	9.6		RefSeq:WP_040246471.1, SO:0001217, UniParc:UPI00058AFFF9, UniRef:UniRef100_A0A4S5PKZ2, UniRef:UniRef50_A0A0J2G8Z2, UniRef:UniRef90_A0A0J2G8Z2
contig_22	59678	60229	+	HDAADD_21650	20.2	9.2		RefSeq:WP_039110587.1, SO:0001217, UniParc:UPI000574637C, UniRef:UniRef100_A0A4S4YCE8, UniRef:UniRef50_R4YIM6, UniRef:UniRef90_R4YIM6
contig_22	61868	62350	+	HDAADD_21665	18.0	5.1		RefSeq:WP_008807841.1, SO:0001217, UniParc:UPI0001C67954, UniRef:UniRef100_A0A4S4TGQ0, UniRef:UniRef50_A8AHL9, UniRef:UniRef90_A0A8B4M0P6
contig_22	62518	62694	+	HDAADD_21670	6.5	4.5		RefSeq:WP_023287528.1, SO:0001217, UniParc:UPI0002F3CED5, UniRef:UniRef100_A0A483NPS2, UniRef:UniRef50_A0A085JGV7, UniRef:UniRef90_W1HYJ9
contig_22	62771	63127	+	HDAADD_21675	12.6	9.3		RefSeq:WP_004217333.1, SO:0001217, UniParc:UPI0001C67956, UniRef:UniRef100_A0A0G3N0Y9, UniRef:UniRef50_A0A0G3N0Y9, UniRef:UniRef90_A0A0G3N0Y9
contig_23	11718	11927	-	HDAADD_21760	7.8	6.9		SO:0001217, UniParc:UPI000282EA1A, UniRef:UniRef100_A0A0C7KJI4, UniRef:UniRef50_A0A3S5DPZ4, UniRef:UniRef90_E3GA15
contig_24	29850	30776	+	HDAADD_22085	35.5	9.4		RefSeq:WP_000039790.1, SO:0001217, UniParc:UPI0001D8A8F4, UniRef:UniRef100_A0A3P5DSV0, UniRef:UniRef50_Q9X9G6, UniRef:UniRef90_Q9X9G6
contig_24	33010	33243	+	HDAADD_22100	8.5	6.8		RefSeq:WP_001231171.1, SO:0001217, UniParc:UPI0000F67B7E, UniRef:UniRef100_A0A0K4B5E9, UniRef:UniRef50_A0A635LY00, UniRef:UniRef90_A0A635LY00
contig_24	50804	51892	+	HDAADD_22180	40.8	5.7	PF20282.1|CTD6	PFAM:PF20282.1, RefSeq:WP_000127329.1, SO:0001217, UniParc:UPI0001888AC2, UniRef:UniRef100_A0A0Q3C5V2, UniRef:UniRef50_A0A0N1KWE9, UniRef:UniRef90_H2IT55
contig_26	6256	6531	-	HDAADD_22510	9.0	6.1		RefSeq:WP_004174494.1, SO:0001217, UniParc:UPI0001A5883A, UniRef:UniRef100_A0A060VEJ6, UniRef:UniRef50_A0A380QQL3, UniRef:UniRef90_A0A060VEJ6
contig_28	21417	21614	+	HDAADD_23140	7.4	6.1		RefSeq:WP_004140506.1, SO:0001217, UniParc:UPI0001575EEC, UniRef:UniRef100_A0A264C4Q5, UniRef:UniRef50_A0A264C4Q5, UniRef:UniRef90_A0A181VH75
contig_30	15833	16069	-	HDAADD_23570	8.4	6.0		RefSeq:WP_004212965.1, SO:0001217, UniParc:UPI0002B5F32C, UniRef:UniRef100_A0A210V1N3, UniRef:UniRef50_A0A2W7T4C3, UniRef:UniRef90_A0A2W7T4C3
contig_30	21023	21277	-	HDAADD_23610	9.4	4.7		RefSeq:WP_049102611.1, SO:0001217, UniParc:UPI000666561E, UniRef:UniRef100_UPI000666561E, UniRef:UniRef50_A0A377Y103, UniRef:UniRef90_A0A377Y103
contig_30	23131	23430	-	HDAADD_23625	11.3	9.6		RefSeq:WP_004184747.1, SO:0001217, UniParc:UPI0002830A55, UniRef:UniRef100_UPI0002830A55, UniRef:UniRef50_A0A1X9TP86, UniRef:UniRef90_A0A1X9TP86
contig_30	24649	25008	-	HDAADD_23635	13.3	4.3		RefSeq:WP_135723452.1, SO:0001217, UniParc:UPI00108316BD, UniRef:UniRef100_UPI00108316BD, UniRef:UniRef50_A0A837K6S7, UniRef:UniRef90_UPI0007CC70B6
contig_30	31003	31242	+	HDAADD_23675	8.9	5.8		RefSeq:WP_040213848.1, SO:0001217, UniParc:UPI00058B9F79, UniRef:UniRef100_A0A8I0WEM1, UniRef:UniRef50_A0A0J2GSQ2, UniRef:UniRef90_A0A443W9D7
contig_30	32553	32990	-	HDAADD_23695	16.2	9.6		
contig_30	33308	33508	+	HDAADD_23700	7.3	6.0		RefSeq:WP_181246631.1, SO:0001217, UniParc:UPI0015E67FE7, UniRef:UniRef100_UPI0015E67FE7, UniRef:UniRef50_A0A6S5KBJ1, UniRef:UniRef90_UPI0007CA3BDE
contig_30	40953	41222	+	HDAADD_23745	10.1	4.6		RefSeq:WP_200847521.1, SO:0001217, UniParc:UPI00190F0C70, UniRef:UniRef100_UPI00190F0C70, UniRef:UniRef50_A0A7H4LWH3, UniRef:UniRef90_A0A7H4LWH3
contig_30	41618	41815	+	HDAADD_23755	7.1	4.4		RefSeq:WP_064160190.1, SO:0001217, UniParc:UPI0007CD36E5, UniRef:UniRef100_UPI0007CD36E5, UniRef:UniRef50_A0A5V3ALA3, UniRef:UniRef90_A0A7Z8EN44
contig_31	688	996	-	HDAADD_23810	11.8	5.4		RefSeq:WP_004026456.1, SO:0001217, UniParc:UPI0002830A84, UniRef:UniRef100_A0A2R4NHB9, UniRef:UniRef50_A0A2R4NHB9, UniRef:UniRef90_A0A2R4NHB9
contig_31	2641	2859	-	HDAADD_23820	8.0	10.0		RefSeq:WP_004181834.1, SO:0001217, UniParc:UPI000282FF32, UniRef:UniRef100_A0A417ZS49, UniRef:UniRef50_A0A417ZS49, UniRef:UniRef90_A0A417ZS49
contig_31	3769	4086	+	HDAADD_23835	12.1	5.6		RefSeq:WP_004883156.1, SO:0001217, UniParc:UPI0002830A87, UniRef:UniRef100_A0A378H3Y9, UniRef:UniRef50_A0A024HVR2, UniRef:UniRef90_A0A3P2IMV0
contig_31	4116	4505	+	HDAADD_23840	14.4	5.1		RefSeq:WP_004883159.1, SO:0001217, UniParc:UPI0002830A88, UniRef:UniRef100_A0A142I3Z3, UniRef:UniRef50_A0A024HW88, UniRef:UniRef90_A0A024HW88
contig_31	4882	5370	+	HDAADD_23845	18.1	4.9		RefSeq:WP_057774872.1, SO:0001217, UniParc:UPI0007111314, UniRef:UniRef100_A0A8F7KQZ4, UniRef:UniRef50_A0A6M6A335, UniRef:UniRef90_A0A024HW95
contig_31	5626	5799	+	HDAADD_23850	6.0	4.1		RefSeq:WP_157669377.1, SO:0001217, UniParc:UPI000808DC1A, UniRef:UniRef100_UPI000808DC1A, UniRef:UniRef50_A0A7L8ZJ23, UniRef:UniRef90_A0A8A9FZC1
contig_31	5924	6571	+	HDAADD_23855	23.3	5.2		RefSeq:WP_057774875.1, SO:0001217, UniParc:UPI00070958CC, UniRef:UniRef100_A0A378H2M9, UniRef:UniRef50_A0A378H2M9, UniRef:UniRef90_A0A378H2M9
contig_31	6594	6839	+	HDAADD_23860	9.4	4.6		RefSeq:WP_025368632.1, SO:0001217, UniParc:UPI00046D4309, UniRef:UniRef100_A0A483VF72, UniRef:UniRef50_A0A483VF72, UniRef:UniRef90_A0A483VF72
contig_31	8414	11794	+	HDAADD_23870	129.1	6.0		RefSeq:WP_004883186.1, SO:0001217, UniParc:UPI0002830A8F, UniRef:UniRef100_A0A378H532, UniRef:UniRef50_A0A6G6APZ1, UniRef:UniRef90_A0A6P1V710
contig_31	11804	12157	+	HDAADD_23875	13.4	6.3		RefSeq:WP_004026444.1, SO:0001217, UniParc:UPI0002830A90, UniRef:UniRef100_A0A417ZRY3, UniRef:UniRef50_A0A422ZVI3, UniRef:UniRef90_A0A422ZVI3
contig_31	17359	17889	+	HDAADD_23890	19.5	4.6		RefSeq:WP_004026440.1, SO:0001217, UniParc:UPI0002830A92, UniRef:UniRef100_A0A417ZP60, UniRef:UniRef50_A0A417ZP60, UniRef:UniRef90_A0A417ZP60
contig_31	17967	18173	+	HDAADD_23895	7.8	9.7		RefSeq:WP_004883194.1, SO:0001217, UniParc:UPI0002830A93, UniRef:UniRef100_UPI0002830A93, UniRef:UniRef50_A0A6M6A1C7, UniRef:UniRef90_A0A6M6A1C7
contig_31	18257	18736	+	HDAADD_23900	17.3	5.1		RefSeq:WP_004883196.1, SO:0001217, UniParc:UPI0002830A94, UniRef:UniRef100_A0A417ZP92, UniRef:UniRef50_A0A024HVJ0, UniRef:UniRef90_A0A024HVJ0
contig_31	18876	18983	-	HDAADD_23905	4.0	4.3		
contig_31	19215	19796	+	HDAADD_23910	22.6	9.3		RefSeq:WP_004883204.1, SO:0001217, UniParc:UPI0002830A96, UniRef:UniRef100_A0A378H2L9, UniRef:UniRef50_A0A378H2L9, UniRef:UniRef90_A0A378H2L9
contig_31	19813	20106	+	HDAADD_23915	11.3	4.5		RefSeq:WP_065883099.1, SO:0001217, UniParc:UPI00081C1E04, UniRef:UniRef100_A0A7Z7SYB8, UniRef:UniRef50_A0A024HVP4, UniRef:UniRef90_A0A5Q9LMU2
contig_31	22038	22358	+	HDAADD_23930	12.4	4.6		RefSeq:WP_004883212.1, SO:0001217, UniParc:UPI0002830A99, UniRef:UniRef100_A0A378H3R7, UniRef:UniRef50_J9Q750, UniRef:UniRef90_A0A378H3R7
contig_31	22439	22753	+	HDAADD_23935	11.9	5.2		RefSeq:WP_004883213.1, SO:0001217, UniParc:UPI0002830A9A, UniRef:UniRef100_A0A378H2N5, UniRef:UniRef50_A0A8B4FU33, UniRef:UniRef90_A0A378H2N5
contig_31	22873	23124	+	HDAADD_23940	9.3	8.8		RefSeq:WP_004197205.1, SO:0001217, UniParc:UPI0002830A9B, UniRef:UniRef100_A0A417ZP16, UniRef:UniRef50_K4XY94, UniRef:UniRef90_A0A417ZP16
contig_31	23290	23508	+	HDAADD_23945	8.3	9.5		RefSeq:WP_004026415.1, SO:0001217, UniParc:UPI0002830A9C, UniRef:UniRef100_A0A7A9JAG8, UniRef:UniRef50_A0A7A9JAG8, UniRef:UniRef90_A0A7A9JAG8
contig_31	23601	24098	+	HDAADD_23950	18.0	6.1		RefSeq:WP_004026414.1, SO:0001217, UniParc:UPI0002830A9D, UniRef:UniRef100_A0A2H2W4G1, UniRef:UniRef50_H6U219, UniRef:UniRef90_H6U219
contig_31	24985	25629	+	HDAADD_23955	23.3	4.3		RefSeq:WP_004883219.1, SO:0001217, UniParc:UPI0002830A9E, UniRef:UniRef100_A0A345WX97, UniRef:UniRef50_A0A5Q9LLX3, UniRef:UniRef90_A0A5Q9LLX3
contig_31	26046	26432	+	HDAADD_23960	14.4	5.2		RefSeq:WP_004197228.1, SO:0001217, UniParc:UPI0002830A9F, UniRef:UniRef100_A0A345WX98, UniRef:UniRef50_A0A5Q9LR85, UniRef:UniRef90_A0A5Q9LR85
contig_31	27018	27128	+	HDAADD_23965	4.2	8.2		SO:0001217, UniParc:UPI00036D8CD6, UniRef:UniRef100_A0A5T0AAK7, UniRef:UniRef50_A0A378H674, UniRef:UniRef90_A0A378H674
contig_31	27278	27376	-	HDAADD_23970	3.5	9.7		SO:0001217, UniParc:UPI0002830D0C, UniRef:UniRef100_A0A0C7KK08, UniRef:UniRef50_A0A0C7KK08, UniRef:UniRef90_A0A0C7KK08
contig_31	27614	28582	+	HDAADD_23975	35.4	4.9		SO:0001217, UniParc:UPI0002830D0D, UniRef:UniRef100_A0A486S4P7, UniRef:UniRef50_A0A486S4P7, UniRef:UniRef90_A0A486S4P7
contig_31	28579	28776	+	HDAADD_23980	7.4	8.8		RefSeq:WP_004883227.1, SO:0001217, UniParc:UPI0002830D0E, UniRef:UniRef100_A0A345WXA2, UniRef:UniRef50_A0A6A8Z5E6, UniRef:UniRef90_A0A345WXA2
contig_31	29368	29640	+	HDAADD_23985	9.9	9.8		RefSeq:WP_004197207.1, SO:0001217, UniParc:UPI0002830D0F, UniRef:UniRef100_A0A417ZP29, UniRef:UniRef50_A0A7L8KA80, UniRef:UniRef90_A0A417ZP29
contig_31	30770	30931	+	HDAADD_23995	5.8	10.3		RefSeq:WP_162138575.1, SO:0001217, UniParc:UPI0003045DEE, UniRef:UniRef100_A0A7H9NSN4, UniRef:UniRef50_A0A7H9NSN4, UniRef:UniRef90_A0A7H9NSN4
contig_31	30987	31274	+	HDAADD_24000	10.6	4.9		RefSeq:WP_004883232.1, SO:0001217, UniParc:UPI0002830D11, UniRef:UniRef100_A0A417ZP79, UniRef:UniRef50_V9SG39, UniRef:UniRef90_A0A378H2S6
contig_31	31728	32252	+	HDAADD_24005	20.0	4.4		RefSeq:WP_004197199.1, SO:0001217, UniParc:UPI0002830D12, UniRef:UniRef100_A0A417ZP74, UniRef:UniRef50_A0A202KSR7, UniRef:UniRef90_A0A6M6A1Z8
contig_31	34054	34662	+	HDAADD_24015	23.0	4.9		RefSeq:WP_072241472.1, SO:0001217, UniParc:UPI00093030C5, UniRef:UniRef100_A0A8G1XNA7, UniRef:UniRef50_A0A0F6U0K4, UniRef:UniRef90_A0A3S0BLW7
contig_31	35466	35630	+	HDAADD_24020	6.0	4.1		RefSeq:WP_004026392.1, SO:0001217, UniParc:UPI0002830D17, UniRef:UniRef100_A0A345WXB5, UniRef:UniRef50_A0A345WXB5, UniRef:UniRef90_A0A345WXB5
contig_31	37605	37787	+	HDAADD_24030	6.9	9.8		SO:0001217, UniParc:UPI0002830D19, UniRef:UniRef100_A0A345WXB7, UniRef:UniRef50_A0A345WXB7, UniRef:UniRef90_A0A345WXB7
contig_31	37978	38373	+	HDAADD_24035	14.1	7.8		RefSeq:WP_004883245.1, SO:0001217, UniParc:UPI0002830D1A, UniRef:UniRef100_A0A483EY85, UniRef:UniRef50_A0A142I420, UniRef:UniRef90_A0A142I420
contig_31	38383	38790	+	HDAADD_24040	15.0	5.9		RefSeq:WP_004883249.1, SO:0001217, UniParc:UPI0002830D1B, UniRef:UniRef100_A0A345WXB9, UniRef:UniRef50_A0A024HVA8, UniRef:UniRef90_A0A024HVA8
contig_31	39282	39770	+	HDAADD_24045	18.0	4.7		RefSeq:WP_046654913.1, SO:0001217, UniParc:UPI000620CAD3, UniRef:UniRef100_A0A483YID0, UniRef:UniRef50_A0A7A7YND9, UniRef:UniRef90_A0A7A7YND9
contig_31	40330	41121	+	HDAADD_24055	29.7	6.7		RefSeq:WP_136445882.1, SO:0001217, UniParc:UPI0010A6834B, UniRef:UniRef100_UPI0010A6834B, UniRef:UniRef50_A0A422ZLY3, UniRef:UniRef90_A0A422ZLY3
contig_31	43561	44268	+	HDAADD_24070	25.4	7.9		RefSeq:WP_004181864.1, SO:0001217, UniParc:UPI0002830222, UniRef:UniRef100_A0A345WXC6, UniRef:UniRef50_A0A2J4ZZ70, UniRef:UniRef90_A0A809SXC4
contig_32	9220	9861	-	HDAADD_24125	23.5	11.5		RefSeq:WP_004183251.1, SO:0001217, UniParc:UPI000282FC9A, UniRef:UniRef100_A0A7U9D4C3, UniRef:UniRef50_A0A4P0XWV6, UniRef:UniRef90_A0A4U9UPH4
contig_32	20593	21018	+	HDAADD_24170	15.4	8.9		RefSeq:WP_032432745.1, SO:0001217, UniParc:UPI000450A20D, UniRef:UniRef100_A0A4S7KMN7, UniRef:UniRef50_A0A332ZAT1, UniRef:UniRef90_R4YDI4
contig_32	38883	39188	+	HDAADD_24240	11.6	6.9		RefSeq:WP_023282247.1, SO:0001217, UniParc:UPI0003BE4223, UniRef:UniRef100_A0A4S8CPQ5, UniRef:UniRef50_W9BE75, UniRef:UniRef90_W9BE75
contig_33	6167	6301	-	HDAADD_24305	5.2	6.0		
contig_33	7008	7187	+	HDAADD_24310	6.9	6.5		SO:0001217, UniRef:UniRef50_A0A486QIV8, UniRef:UniRef90_A0A486QIV8
contig_33	10656	11081	+	HDAADD_24345	15.5	6.1		RefSeq:WP_032432690.1, SO:0001217, UniParc:UPI000449DEF1, UniRef:UniRef100_UPI000449DEF1, UniRef:UniRef50_A0A7U7F1S3, UniRef:UniRef90_UPI000BFC120C
contig_33	11078	11284	+	HDAADD_24350	7.8	9.3		RefSeq:WP_004178825.1, SO:0001217, UniParc:UPI00028301C1, UniRef:UniRef100_A0A2V1LHE6, UniRef:UniRef50_C9XXY9, UniRef:UniRef90_A0A2V1LHE6
contig_33	11951	12238	+	HDAADD_24360	11.1	5.9		RefSeq:WP_032432691.1, SO:0001217, UniParc:UPI0004450515, UniRef:UniRef100_UPI0004450515, UniRef:UniRef50_UPI000B417849, UniRef:UniRef90_UPI000B417849
contig_33	12238	12531	+	HDAADD_24365	10.4	4.4		RefSeq:WP_029497179.1, SO:0001217, UniParc:UPI0004491F9A, UniRef:UniRef100_UPI0004491F9A, UniRef:UniRef50_J6I9Y5, UniRef:UniRef90_J6I9Y5
contig_33	12532	13308	+	HDAADD_24370	28.3	4.6		RefSeq:WP_071888998.1, SO:0001217, UniParc:UPI00044B6CDA, UniRef:UniRef100_UPI00044B6CDA, UniRef:UniRef50_UPI001D0E0E5C, UniRef:UniRef90_UPI001D0E0E5C
contig_33	13301	13498	+	HDAADD_24375	7.1	6.2		RefSeq:WP_032432693.1, SO:0001217, UniParc:UPI00044A57A0, UniRef:UniRef100_UPI00044A57A0, UniRef:UniRef50_A0A7H4MW32, UniRef:UniRef90_UPI001E36F4F2
contig_33	17266	17457	-	HDAADD_24415	7.5	4.2		RefSeq:WP_009483893.1, SO:0001217, UniParc:UPI000205D9DB, UniRef:UniRef100_UPI000205D9DB, UniRef:UniRef50_A7MI85, UniRef:UniRef90_A0A483NG06
contig_33	19017	19130	-	HDAADD_24435	4.0	5.8		
contig_33	19428	20078	+	HDAADD_24440	24.5	5.4		RefSeq:WP_032432709.1, SO:0001217, UniParc:UPI000451455E, UniRef:UniRef100_UPI000451455E, UniRef:UniRef50_A0A4P6WNI7, UniRef:UniRef90_A0A0D7LS66
contig_33	24064	24336	+	HDAADD_24460	10.3	9.2		RefSeq:WP_040246677.1, SO:0001217, UniParc:UPI00058BCB2D, UniRef:UniRef100_UPI0009833A3F, UniRef:UniRef50_E6VIN3, UniRef:UniRef90_A0A447L750
contig_33	25778	26206	+	HDAADD_24470	15.2	6.8		RefSeq:WP_040246661.1, SO:0001217, UniParc:UPI00058E2B7D, UniRef:UniRef100_UPI00058E2B7D, UniRef:UniRef50_D3UXH4, UniRef:UniRef90_R4YBI0
contig_33	27323	27571	+	HDAADD_24480	8.6	4.4		RefSeq:WP_040246662.1, SO:0001217, UniParc:UPI00058B8B80, UniRef:UniRef100_UPI00058B8B80, UniRef:UniRef50_A0A6A8ES50, UniRef:UniRef90_A0A6A8ES50
contig_33	28127	28489	+	HDAADD_24495	13.0	4.1		RefSeq:WP_040246669.1, SO:0001217, UniParc:UPI00058D0C35, UniRef:UniRef100_A0A8E1ZQP7, UniRef:UniRef50_G9Y3S6, UniRef:UniRef90_A0A2U0LIK0
contig_33	28857	29240	+	HDAADD_24505	13.8	4.5		RefSeq:WP_023339086.1, SO:0001217, UniParc:UPI0003BF7296, UniRef:UniRef100_A0A333KRJ0, UniRef:UniRef50_W9BET5, UniRef:UniRef90_A0A333KRJ0
contig_33	31250	31459	+	HDAADD_24520	8.1	10.3		SO:0001217, UniRef:UniRef50_A0A7G2JLX2, UniRef:UniRef90_UPI0014950F6D
contig_33	31463	32299	+	HDAADD_24525	31.2	9.4		RefSeq:WP_045326723.1, SO:0001217, UniParc:UPI0005EFA780, UniRef:UniRef100_UPI0005EFA780, UniRef:UniRef50_A0A3S4JLW6, UniRef:UniRef90_UPI000E2E3173
contig_33	32332	32442	-	HDAADD_24530	4.3	5.8		
contig_33	32616	33194	+	HDAADD_24535	21.8	5.7		RefSeq:WP_004191520.1, SO:0001217, UniParc:UPI00029CD20E, UniRef:UniRef100_A0A7U9H0D0, UniRef:UniRef50_A0A7U9H0D0, UniRef:UniRef90_A0A7U9H0D0
contig_33	36254	36730	+	HDAADD_24545	18.2	4.3		RefSeq:WP_023283377.1, SO:0001217, UniParc:UPI0003021EAD, UniRef:UniRef100_W9BNJ8, UniRef:UniRef50_C9XYI3, UniRef:UniRef90_R4YC88
contig_33	36730	37200	+	HDAADD_24550	17.4	7.8		RefSeq:WP_040247187.1, SO:0001217, UniParc:UPI00058C0C56, UniRef:UniRef100_UPI00058C0C56, UniRef:UniRef50_C9XYI4, UniRef:UniRef90_R4YC34
contig_33	42116	42862	+	HDAADD_24570	26.1	5.3		RefSeq:WP_040247174.1, SO:0001217, UniParc:UPI0005916109, UniRef:UniRef100_UPI0005916109, UniRef:UniRef50_A0A4S4UH16, UniRef:UniRef90_UPI001F4E5EB4
contig_34	55	369	+	HDAADD_24575	12.1	4.7		RefSeq:WP_004883458.1, SO:0001217, UniParc:UPI0002831273, UniRef:UniRef100_A0A367C7Z9, UniRef:UniRef50_A0A6M6A1C8, UniRef:UniRef90_A0A367C7Z9
contig_34	378	887	+	HDAADD_24580	18.9	5.0		RefSeq:WP_058842870.1, SO:0001217, UniParc:UPI0007386CA5, UniRef:UniRef100_UPI0007386CA5, UniRef:UniRef50_H6U1Y1, UniRef:UniRef90_H6U1Y1
contig_34	1347	2003	+	HDAADD_24585	24.1	8.7		RefSeq:WP_004883452.1, SO:0001217, UniParc:UPI0002831271, UniRef:UniRef100_A0A367SZQ8, UniRef:UniRef50_Q8KK16, UniRef:UniRef90_A0A367SZQ8
contig_34	2182	2295	+	HDAADD_24590	4.2	5.5		SO:0001217, UniParc:UPI0002831270, UniRef:UniRef100_A0A378H2C9, UniRef:UniRef50_A0A378H2C9, UniRef:UniRef90_A0A378H2C9
contig_34	3369	3710	-	HDAADD_24600	12.2	4.6		RefSeq:WP_004181929.1, SO:0001217, UniParc:UPI00028304DE, UniRef:UniRef100_A0A1Z3MLS2, UniRef:UniRef50_A0A367C550, UniRef:UniRef90_A0A367C550
contig_34	3724	4035	-	HDAADD_24605	11.0	9.3		RefSeq:WP_058842869.1, SO:0001217, UniParc:UPI00073891CF, UniRef:UniRef100_UPI00073891CF, UniRef:UniRef50_A0A6S4Y8V2, UniRef:UniRef90_A0A5Q9LMN1
contig_34	9971	10582	-	HDAADD_24630	23.2	6.2		RefSeq:WP_084456092.1, SO:0001217, UniParc:UPI000A05D324, UniRef:UniRef100_A0A6G4SQU7, UniRef:UniRef50_A8GJ68, UniRef:UniRef90_A0A6P1V501
contig_34	11056	11412	-	HDAADD_24640	13.8	8.6		RefSeq:WP_084456093.1, SO:0001217, UniParc:UPI000A008EDA, UniRef:UniRef100_A0A5Z6EF27, UniRef:UniRef50_B5RK15, UniRef:UniRef90_B5RK15
contig_34	11925	12212	+	HDAADD_24645	11.3	5.6		RefSeq:WP_065905209.1, SO:0001217, UniParc:UPI00081BD097, UniRef:UniRef100_A0A5Z6EF47, UniRef:UniRef50_A0A1B1LQV7, UniRef:UniRef90_A0A1B1LQV7
