#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_4	cds	127213	128343	-	DKLDBC_08185	fruB	fused PTS fructose transporter subunit IIA/HPr protein	COG:COG4668, COG:G, RefSeq:WP_040175659.1, SO:0001217, UniParc:UPI0005386420, UniRef:UniRef100_UPI0005386420, UniRef:UniRef50_P17127, UniRef:UniRef90_A0A087FM41
contig_4	cds	128680	129861	+	DKLDBC_08190	setB	sugar efflux transporter SetB	COG:COG2814, COG:G, KEGG:K03291, RefSeq:WP_040175661.1, SO:0001217, UniParc:UPI00058D46D8, UniRef:UniRef100_UPI00058D46D8, UniRef:UniRef50_P33026, UniRef:UniRef90_W9BBI0
contig_4	cds	130221	131000	-	DKLDBC_08195		GIY-YIG domain-containing protein	COG:COG3680, COG:S, RefSeq:WP_002912948.1, SO:0001217, UniParc:UPI00021866D4, UniRef:UniRef100_A0A7U7IK05, UniRef:UniRef50_A0A379WII8, UniRef:UniRef90_A0A378C413
contig_4	cds	131841	132413	+	DKLDBC_08200	yeiP	elongation factor P-like protein YeiP	GO:0003746, GO:0005829, RefSeq:WP_002912951.1, SO:0001217, UniParc:UPI00018144F9, UniRef:UniRef100_B5XP41, UniRef:UniRef50_A7ZNZ5, UniRef:UniRef90_B5XP41
contig_4	cds	132484	133674	-	DKLDBC_08205	uxuA	mannonate dehydratase	COG:COG1312, COG:G, EC:4.2.1.8, GO:0006064, GO:0008927, RefSeq:WP_002912952.1, SO:0001217, UniParc:UPI0001576D96, UniRef:UniRef100_A0A0E1CBE4, UniRef:UniRef50_Q6D882, UniRef:UniRef90_A4WCK2
contig_4	cds	133882	135348	+	DKLDBC_08210	mtlD	fructuronate reductase	COG:COG0246, COG:G, RefSeq:WP_004200498.1, SO:0001217, UniParc:UPI0002C41794, UniRef:UniRef100_W9BHZ8, UniRef:UniRef50_P39160, UniRef:UniRef90_A0A483GBQ8
contig_4	cds	135469	136446	+	DKLDBC_08215	yejR	Zinc-binding GTPase YeiR	COG:COG0523, COG:R, RefSeq:WP_004151119.1, SO:0001217, UniParc:UPI00026F07E1, UniRef:UniRef100_A0A2V3KA24, UniRef:UniRef50_P33030, UniRef:UniRef90_A0A0E1GKY1
contig_4	cds	136490	137197	+	DKLDBC_08220		PAP2 superfamily	EC:2.7.4.29, KEGG:K19803, SO:0001217, UniParc:UPI00024105FF, UniRef:UniRef100_W9BAT3, UniRef:UniRef50_E1SJ93, UniRef:UniRef90_A6TBQ4
contig_4	cds	137624	138193	+	DKLDBC_08225	mepS	bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase	COG:COG0791, COG:M, RefSeq:WP_002912967.1, SO:0001217, UniParc:UPI0001A587FD, UniRef:UniRef100_A0A7U7F7Q8, UniRef:UniRef50_P0AFV6, UniRef:UniRef90_A0A094X5G6
contig_4	cds	138382	139944	+	DKLDBC_08230	eAL	cyclic di-GMP phosphodiesterase	COG:COG2200, COG:T, RefSeq:WP_032434869.1, SO:0001217, UniParc:UPI00049EA9C9, UniRef:UniRef100_UPI00049EA9C9, UniRef:UniRef50_P76446, UniRef:UniRef90_A0A0J2GQ44
contig_4	cds	140013	141818	+	DKLDBC_08235	oppA	ABC transporter substrate-binding protein	COG:COG4166, COG:E, KEGG:K13893, RefSeq:WP_040174673.1, SO:0001217, UniParc:UPI00058E1A4E, UniRef:UniRef100_UPI00058E1A4E, UniRef:UniRef50_P33913, UniRef:UniRef90_R4YDG6
contig_4	cds	141828	142922	+	DKLDBC_08240	yejB	microcin ABC transporter permease	COG:COG4174, COG:Q, KEGG:K13894, RefSeq:WP_004200501.1, SO:0001217, UniParc:UPI000205B74F, UniRef:UniRef100_A0A7U7F5Y5, UniRef:UniRef50_A0A2S6RS93, UniRef:UniRef90_A0A376KRS2
contig_4	cds	142922	143947	+	DKLDBC_08245	yejE	microcin ABC transporter permease	COG:COG4239, COG:Q, RefSeq:WP_002912972.1, SO:0001217, UniParc:UPI0001576E56, UniRef:UniRef100_A0A0W8AR76, UniRef:UniRef50_G8Q7L4, UniRef:UniRef90_A0A0W8AR76
contig_4	cds	143949	145538	+	DKLDBC_08250	yejF	microcin C ABC transporter ATP-binding protein YejF	COG:COG4172, COG:Q, RefSeq:WP_009486449.1, SO:0001217, UniParc:UPI000205B74E, UniRef:UniRef100_A0A486TPM2, UniRef:UniRef50_P33916, UniRef:UniRef90_A0A486QHZ6
contig_4	cds	145542	145886	-	DKLDBC_08255		YejG-like protein	RefSeq:WP_002912974.1, SO:0001217, UniParc:UPI0001576E58, UniRef:UniRef100_A0A7U7II64, UniRef:UniRef50_P0AD22, UniRef:UniRef90_H3N037
contig_4	cds	146218	147414	-	DKLDBC_08260	araJ	Bcr/CflA family multidrug efflux MFS transporter	COG:COG2814, COG:G, KEGG:K07552, RefSeq:WP_032434871.1, SO:0001217, UniParc:UPI00049FA666, UniRef:UniRef100_UPI00049FA666, UniRef:UniRef50_P28246, UniRef:UniRef90_A0A169VK05
contig_4	cds	147411	148130	-	DKLDBC_08265	rsuA	16S rRNA pseudouridine(516) synthase RsuA	COG:COG1187, COG:J, RefSeq:WP_009486447.1, SO:0001217, UniParc:UPI000205B74C, UniRef:UniRef100_A0A486NS66, UniRef:UniRef50_Q9KRK5, UniRef:UniRef90_A0A0B7GLW9
contig_4	cds	148278	150035	+	DKLDBC_08270	sSL2	ATP-dependent helicase	COG:COG1061, COG:KL, RefSeq:WP_004144263.1, SO:0001217, UniParc:UPI0001576E5B, UniRef:UniRef100_A0A0S4G3J3, UniRef:UniRef50_P33919, UniRef:UniRef90_A0A0S4G3J3
contig_4	ncRNA-region	150124	150149	+			L25-Gammaproteobacteria ribosomal protein leader	RFAM:RF03131, SO:0000140
contig_4	cds	150172	150456	+	DKLDBC_08275	rplY	50S ribosomal protein L25	GO:0003735, GO:0005840, GO:0006412, GO:0008097, RefSeq:WP_004189006.1, SO:0001217, UniParc:UPI0001576E5C, UniRef:UniRef100_A6TBR5, UniRef:UniRef50_A6TBR5, UniRef:UniRef90_A6TBR5
contig_4	cds	150515	151402	-	DKLDBC_08280	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_004189004.1, SO:0001217, UniParc:UPI0001576E5D, UniRef:UniRef100_A0A7U7F6D1, UniRef:UniRef50_A0A0W8AR35, UniRef:UniRef90_A0A0W8AR35
contig_4	cds	151506	152660	+	DKLDBC_08285	ampC	serine hydrolase	COG:COG1680, COG:V, SO:0001217, UniRef:UniRef50_A0A377PKY4, UniRef:UniRef90_A0A447W7N2
contig_4	cds	152663	152791	+	DKLDBC_08290		(pseudo) Putative beta-lactamase	SO:0001217, UniRef:UniRef50_A0A485CHQ6, UniRef:UniRef90_A0A377XR90
contig_4	cds	152810	153406	-	DKLDBC_08295	mutT	GDP-mannose pyrophosphatase	COG:COG0494, COG:V, EC:3.6.1.-, KEGG:K12945, RefSeq:WP_040174676.1, SO:0001217, UniParc:UPI0005900D83, UniRef:UniRef100_UPI0005900D83, UniRef:UniRef50_A0A084A0M9, UniRef:UniRef90_W9BBJ6
contig_4	cds	153489	154250	+	DKLDBC_08300	glpR	DeoR family transcriptional regulator	COG:COG1349, COG:KG, RefSeq:WP_002912986.1, SO:0001217, UniParc:UPI0001576E60, UniRef:UniRef100_A0A0E1CBT9, UniRef:UniRef50_A0A0H3CI35, UniRef:UniRef90_A0A378C3L4
contig_4	cds	154270	155277	-	DKLDBC_08305	yejK	nucleoid-associated protein YejK	COG:COG3081, COG:L, GO:0005737, GO:0009295, KEGG:K06899, RefSeq:WP_004144267.1, SO:0001217, UniParc:UPI0001576E61, UniRef:UniRef100_A6TBS0, UniRef:UniRef50_Q6D3J7, UniRef:UniRef90_Q83KD8
contig_4	cds	155428	155691	+	DKLDBC_08310		UPF0352 protein KPN78578_25810	KEGG:K09904, SO:0001217, UniParc:UPI00018139EC, UniRef:UniRef100_A6TBS1, UniRef:UniRef50_A6TBS1, UniRef:UniRef90_A6TBS1
contig_4	cds	155710	157470	+	DKLDBC_08315	yejM	LPS biosynthesis-modulating metalloenzyme YejM	COG:COG3083, COG:MT, KEGG:K07014, RefSeq:WP_002912990.1, SO:0001217, UniParc:UPI0001576F1D, UniRef:UniRef100_A0A7U7F828, UniRef:UniRef50_P40709, UniRef:UniRef90_A0A0J5A2Q3
contig_4	tRNA	157547	157623	+	DKLDBC_08320	Pro_trna	tRNA-Pro(ggg)	SO:0000268
contig_4	cds	157808	158917	+	DKLDBC_08325	perM	AI-2E family transporter	COG:COG0628, COG:R, RefSeq:WP_002912992.1, SO:0001217, UniParc:UPI0001576F1E, UniRef:UniRef100_W9BBK1, UniRef:UniRef50_W9BBK1, UniRef:UniRef90_W9BBK1
contig_4	cds	159092	159583	+	DKLDBC_08330	eco	serine protease inhibitor ecotin	COG:COG4574, COG:O, KEGG:K08276, RefSeq:WP_004175048.1, SO:0001217, UniParc:UPI0002186764, UniRef:UniRef100_A0A7U7IHZ2, UniRef:UniRef50_Q1R9K8, UniRef:UniRef90_A0A0B7GLU9
contig_4	cds	159650	161284	-	DKLDBC_08335	mqo	malate dehydrogenase (quinone)	COG:COG0579, COG:G, RefSeq:WP_004180698.1, SO:0001217, UniParc:UPI000282F90A, UniRef:UniRef100_A0A7U9CW57, UniRef:UniRef50_Q9HYF4, UniRef:UniRef90_A0A486D240
contig_4	cds	161565	162803	+	DKLDBC_08340	sUL1	SulP family inorganic anion transporter	COG:COG0659, COG:P, RefSeq:WP_004154168.1, SO:0001217, UniParc:UPI0002686FBB, UniRef:UniRef100_A0A0J2G183, UniRef:UniRef50_A0A0J2G183, UniRef:UniRef90_A0A0J2G183
contig_4	cds	162766	164202	-	DKLDBC_08345	mgtE	magnesium transporter	RefSeq:WP_002912996.1, SO:0001217, UniParc:UPI0001576F22, UniRef:UniRef100_A0A7U7IK13, UniRef:UniRef50_A0A356D5F7, UniRef:UniRef90_A0A169BF07
contig_4	cds	164353	165996	-	DKLDBC_08350	pvdE	multidrug ABC transporter permease/ATP-binding protein	COG:COG4615, COG:P, RefSeq:WP_002913001.1, SO:0001217, UniParc:UPI0002686FBC, UniRef:UniRef100_A0A1L5H8Y9, UniRef:UniRef50_H3REV0, UniRef:UniRef90_A0A1L5H8Y9
contig_4	cds	166071	166724	-	DKLDBC_08355	alkB	DNA oxidative demethylase AlkB	COG:COG3145, COG:L, RefSeq:WP_004151113.1, SO:0001217, UniParc:UPI0002186767, UniRef:UniRef100_A0A7U7F641, UniRef:UniRef50_A0A5R9JFZ1, UniRef:UniRef90_W9BAV1
contig_4	cds	166724	167788	-	DKLDBC_08360	ada	bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	COG:COG2169, COG:L, RefSeq:WP_002913002.1, SO:0001217, UniParc:UPI00026F084F, UniRef:UniRef100_A0A0C7KBE6, UniRef:UniRef50_A0A1I9YIN0, UniRef:UniRef90_W9BPW3
contig_4	cds	167862	168914	-	DKLDBC_08365	apbE	FAD:protein FMN transferase ApbE	COG:COG1477, COG:HO, EC:2.7.1.180, KEGG:K03734, RefSeq:WP_002913003.1, SO:0001217, UniParc:UPI000241E398, UniRef:UniRef100_A0A1L5FIU3, UniRef:UniRef50_P41780, UniRef:UniRef90_A0A1L5FIU3
contig_4	cds	169018	170127	-	DKLDBC_08370	ompC	porin OmpC	COG:COG3203, COG:M, KEGG:K09475, RefSeq:WP_004151112.1, SO:0001217, UniParc:UPI0001F3A344, UniRef:UniRef100_E5G6G2, UniRef:UniRef50_P02931, UniRef:UniRef90_D6QLY3
contig_4	ncRNA	170456	170549	+	DKLDBC_08375	MicF	MicF RNA	RFAM:RF00033, SO:0000655
contig_4	cds	170898	173555	+	DKLDBC_08380	rcsD	phosphotransferase RcsD	COG:COG2198, COG:T, EC:2.7.13.3, KEGG:K07676, RefSeq:WP_002913006.1, SO:0001217, UniParc:UPI0001576F28, UniRef:UniRef100_A0A7U7F626, UniRef:UniRef50_P39838, UniRef:UniRef90_B5XNZ7
contig_4	cds	173571	174221	+	DKLDBC_08385	rcsB	transcriptional regulator RcsB	COG:COG2197, COG:TK, GO:0000160, GO:0003677, GO:0006355, RefSeq:WP_002913007.1, SO:0001217, UniParc:UPI00000BF6E1, UniRef:UniRef100_Q8GM84, UniRef:UniRef50_P0DMC8, UniRef:UniRef90_P0DMC8, VFDB:VFC0301, VFDB:VFG049018
contig_4	cds	174267	177107	-	DKLDBC_08390	rcsC	two-component system sensor histidine kinase RcsC	COG:COG0784, COG:T, RefSeq:WP_002913009.1, SO:0001217, UniParc:UPI0001576F29, UniRef:UniRef100_W0HGR9, UniRef:UniRef50_P0DMC5, UniRef:UniRef90_W0HGR9
contig_4	cds	177239	179872	-	DKLDBC_08395	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A	COG:COG0188, COG:L, EC:5.6.2.2, GO:0003677, GO:0005524, GO:0005694, GO:0005737, GO:0006261, GO:0006265, GO:0034335, GO:0046677, RefSeq:WP_040175796.1, SO:0001217, UniParc:UPI00058D7E7E, UniRef:UniRef100_A0A6A8EIU3, UniRef:UniRef50_P0AES4, UniRef:UniRef90_P0AES4
contig_4	cds	180019	180747	+	DKLDBC_08400	ubiG	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	COG:COG2227, COG:H, EC:2.1.1.222, EC:2.1.1.64, GO:0005737, GO:0006744, GO:0008425, GO:0008689, GO:0032259, GO:0102208, KEGG:K00568, RefSeq:WP_002913014.1, SO:0001217, UniParc:UPI0001576FE3, UniRef:UniRef100_A6TBT7, UniRef:UniRef50_Q7N2M5, UniRef:UniRef90_A6TBT7
contig_4	cds	181092	183377	+	DKLDBC_08405	nrdA	ribonucleoside-diphosphate reductase subunit alpha	COG:COG0209, COG:F, EC:1.17.4.1, GO:0004748, GO:0005524, GO:0005971, GO:0006260, GO:0009263, RefSeq:WP_002913016.1, SO:0001217, UniParc:UPI0001576FE4, UniRef:UniRef100_A0A0E1CFY3, UniRef:UniRef50_P37426, UniRef:UniRef90_P37426
contig_4	cds	183479	184609	+	DKLDBC_08410	nrdB	ribonucleotide-diphosphate reductase subunit beta	COG:COG0208, COG:F, EC:1.17.4.1, GO:0004748, GO:0006260, GO:0009263, GO:0046872, RefSeq:WP_004140835.1, SO:0001217, UniParc:UPI0001576FE5, UniRef:UniRef100_A0A7U8VED3, UniRef:UniRef50_P69925, UniRef:UniRef90_P69925
contig_4	cds	184609	184863	+	DKLDBC_08415	yfaE	class I ribonucleotide reductase maintenance protein YfaE	COG:C, COG:COG0633, RefSeq:WP_002913017.1, SO:0001217, UniParc:UPI0001814035, UniRef:UniRef100_A0A7U7F6E8, UniRef:UniRef50_A0A379AE24, UniRef:UniRef90_A0A094Y2R2
contig_4	cds	185327	186397	-	DKLDBC_08420	glpQ	glycerophosphodiester phosphodiesterase	COG:COG0584, COG:I, EC:3.1.4.46, KEGG:K01126, RefSeq:WP_002913018.1, SO:0001217, UniParc:UPI000241E39B, UniRef:UniRef100_A0A1L5DBY4, UniRef:UniRef50_P09394, UniRef:UniRef90_W9BI17
contig_4	cds	186407	187507	-	DKLDBC_08425	glpT	glycerol-3-phosphate transporter	COG:COG2271, COG:G, GO:0005886, GO:0006071, GO:0015169, GO:0015315, GO:0015527, GO:0015760, GO:0015793, GO:0015794, GO:0016021, GO:0035435, GO:0061513, KEGG:K02445, SO:0001217, UniParc:UPI000D87A377, UniRef:UniRef100_A0A2X3F2L2, UniRef:UniRef50_P08194, UniRef:UniRef90_P08194
contig_4	cds	187453	187752	-	DKLDBC_08430		Glycerol-3-phosphate transporter	SO:0001217, UniRef:UniRef50_A0A377ZE27
contig_4	cds	188024	189646	+	DKLDBC_08435	glpA	anaerobic glycerol-3-phosphate dehydrogenase subunit A	COG:C, COG:COG0578, EC:1.1.5.3, KEGG:K00111, RefSeq:WP_002913020.1, SO:0001217, UniParc:UPI000241057F, UniRef:UniRef100_W9BAV9, UniRef:UniRef50_P0A9C1, UniRef:UniRef90_A0A377V6N0
contig_4	cds	189636	190895	+	DKLDBC_08440	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB	COG:COG3075, COG:E, EC:1.1.5.3, GO:0006072, GO:0019563, GO:0052591, KEGG:K00112, RefSeq:WP_004151111.1, SO:0001217, UniParc:UPI000241E39C, UniRef:UniRef100_A0A0E1CBQ8, UniRef:UniRef50_Q8FFN4, UniRef:UniRef90_A6TBU4
contig_4	cds	190892	192070	+	DKLDBC_08445	glpC	anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC	COG:C, COG:COG0247, RefSeq:WP_002913041.1, SO:0001217, UniParc:UPI0001576FEB, UniRef:UniRef100_A0A7U7IJP3, UniRef:UniRef50_P0A997, UniRef:UniRef90_A0A0M3H211
contig_4	cds	192092	192895	-	DKLDBC_08450	yfaU	2-keto-3-deoxy-L-rhamnonate aldolase	COG:COG3836, COG:G, EC:4.1.2.53, GO:0000287, GO:0106099, RefSeq:WP_002913043.1, SO:0001217, UniParc:UPI000241057D, UniRef:UniRef100_A0A0E1CFF3, UniRef:UniRef50_Q8XE09, UniRef:UniRef90_A6TBU6
contig_4	cds	192910	194202	-	DKLDBC_08455	uhpC	MFS transporter	COG:COG2271, COG:G, SO:0001217, UniParc:UPI0001B7644B, UniRef:UniRef100_V0AV57, UniRef:UniRef50_A0A0A0F6E7, UniRef:UniRef90_A0A169CJ43
contig_4	cds	194242	195447	-	DKLDBC_08460	rhmD	L-rhamnonate dehydratase	EC:4.2.1.90, GO:0000287, GO:0009063, GO:0050032, RefSeq:WP_004175029.1, SO:0001217, UniParc:UPI0001576FEE, UniRef:UniRef100_A6TBU8, UniRef:UniRef50_A6TBU8, UniRef:UniRef90_A6TBU8
contig_4	cds	195458	196243	-	DKLDBC_08465	iclR	IclR family transcriptional regulator	COG:COG1414, COG:K, RefSeq:WP_002913046.1, SO:0001217, UniParc:UPI0001576FEF, UniRef:UniRef100_A0A0W8AR00, UniRef:UniRef50_P77732, UniRef:UniRef90_A0A0W8AR00
contig_4	cds	196448	197644	-	DKLDBC_08470	cinA	nicotinamide mononucleotide deamidase-related protein YfaY	COG:COG1058, COG:L, EC:3.5.1.42, KEGG:K03742, RefSeq:WP_004151110.1, SO:0001217, UniParc:UPI0001576FF0, UniRef:UniRef100_W9BIJ7, UniRef:UniRef50_Q83KC1, UniRef:UniRef90_W9BIJ7
contig_4	cds	197747	198289	-	DKLDBC_08475		YfaZ precursor	RefSeq:WP_002913070.1, SO:0001217, UniParc:UPI0001A58880, UniRef:UniRef100_A0A7U7IK20, UniRef:UniRef50_P76471, UniRef:UniRef90_A0A094X5Q5
contig_4	cds	198564	199517	-	DKLDBC_08480	rpnC	ISNCY family transposase	COG:COG5464, COG:L, RefSeq:WP_002913072.1, SO:0001217, UniParc:UPI000241E39D, UniRef:UniRef100_A0A0E1CB87, UniRef:UniRef50_P31667, UniRef:UniRef90_A0A0E1CB87
contig_4	cds	199655	200077	+	DKLDBC_08485	nudI	nucleoside triphosphatase NudI	COG:COG1051, COG:F, EC:3.6.1.9, GO:0000287, GO:0004170, GO:0035529, GO:0036218, GO:0047840, RefSeq:WP_002913074.1, SO:0001217, UniParc:UPI000241E39E, UniRef:UniRef100_A0A0E1CFE3, UniRef:UniRef50_A6TBV3, UniRef:UniRef90_A6TBV3
contig_4	cds	200133	201509	-	DKLDBC_08490	menE	o-succinylbenzoate--CoA ligase	COG:COG0318, COG:I, RefSeq:WP_002913076.1, SO:0001217, UniParc:UPI000157640B, UniRef:UniRef100_A0A1L5UG92, UniRef:UniRef50_P37353, UniRef:UniRef90_A0A7H4MPJ1
contig_4	cds	201506	202471	-	DKLDBC_08495	menC	o-succinylbenzoate synthase	COG:COG1441, COG:H, EC:4.2.1.113, GO:0000287, GO:0009234, GO:0043748, RefSeq:WP_004151109.1, SO:0001217, UniParc:UPI000241E446, UniRef:UniRef100_A0A1L5UG73, UniRef:UniRef50_P58484, UniRef:UniRef90_A6TBV5
contig_4	cds	202471	203328	-	DKLDBC_08500	menB	1,4-dihydroxy-2-naphthoyl-CoA synthase	EC:4.1.3.36, KEGG:K01661, RefSeq:WP_002913098.1, SO:0001217, UniParc:UPI000157640D, UniRef:UniRef100_A0A376LXR6, UniRef:UniRef50_P0ABU1, UniRef:UniRef90_A0A376LXR6
contig_4	cds	203343	204101	-	DKLDBC_08505	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	COG:COG0596, COG:HR, EC:4.2.99.20, GO:0009234, GO:0070205, RefSeq:WP_002913100.1, SO:0001217, UniParc:UPI000241E447, UniRef:UniRef100_A0A1L5DBY3, UniRef:UniRef50_A6TBV7, UniRef:UniRef90_A6TBV7
contig_4	cds	204098	205768	-	DKLDBC_08510	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	COG:COG1165, COG:H, RefSeq:WP_002913103.1, SO:0001217, UniParc:UPI000241E448, UniRef:UniRef100_A0A0E1CFD8, UniRef:UniRef50_Q8XDX8, UniRef:UniRef90_A0A0E1CFD8
contig_4	cds	205851	207140	-	DKLDBC_08515	menF	isochorismate synthase MenF	COG:COG1169, COG:HQ, RefSeq:WP_004151108.1, SO:0001217, UniParc:UPI000241E449, UniRef:UniRef100_A0A1J5URT8, UniRef:UniRef50_P38051, UniRef:UniRef90_A6TBV9
contig_4	cds	207276	207737	-	DKLDBC_08520	elaA	GNAT family N-acetyltransferase	COG:COG2153, COG:R, KEGG:K02348, RefSeq:WP_002913143.1, SO:0001217, UniParc:UPI000241E44A, UniRef:UniRef100_A0A0E1CB60, UniRef:UniRef50_P0AEH3, UniRef:UniRef90_A0A0E1CB60
contig_4	cds	207795	208715	+	DKLDBC_08525	rnz	ribonuclease Z	COG:COG1234, COG:J, EC:3.1.-.-, GO:0004527, GO:0008270, GO:0016891, GO:0042779, RefSeq:WP_002913144.1, SO:0001217, UniParc:UPI000240FFC1, UniRef:UniRef100_A0A1L5T7M0, UniRef:UniRef50_Q8XCZ0, UniRef:UniRef90_A6TBW1
contig_4	cds	208770	210227	-	DKLDBC_08530	nuoN	NADH-quinone oxidoreductase subunit NuoN	COG:C, COG:COG1007, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0016021, GO:0042773, GO:0048038, RefSeq:WP_004151107.1, SO:0001217, UniParc:UPI0001576413, UniRef:UniRef100_A6TBW2, UniRef:UniRef50_Q83QT2, UniRef:UniRef90_Q32DR3
contig_4	cds	210234	211763	-	DKLDBC_08535	nuoM	NADH-quinone oxidoreductase subunit M	COG:C, COG:COG1008, EC:7.1.1.-, GO:0005886, GO:0005887, GO:0008137, GO:0009060, GO:0015990, GO:0016020, GO:0022904, GO:0030964, GO:0042773, GO:0045271, GO:0045272, GO:0048039, RefSeq:WP_002913146.1, SO:0001217, UniParc:UPI0001576414, UniRef:UniRef100_A0A7U7II09, UniRef:UniRef50_P0AFE9, UniRef:UniRef90_P0AFE9
contig_4	cds	211933	213774	-	DKLDBC_08540	nuoL	NADH-quinone oxidoreductase subunit L	COG:C, COG:COG1009, EC:7.1.1.-, GO:0005886, GO:0005887, GO:0008137, GO:0015990, GO:0016020, GO:0022904, GO:0030964, GO:0042773, GO:0045271, GO:0045272, GO:0048038, RefSeq:WP_004151106.1, SO:0001217, UniParc:UPI0001A5888A, UniRef:UniRef100_A0A086IY47, UniRef:UniRef50_P33607, UniRef:UniRef90_P33607
contig_4	cds	213771	214073	-	DKLDBC_08545	nuoJ	NADH-quinone oxidoreductase subunit J	EC:7.1.1.-, EC:7.1.1.2, GO:0005886, GO:0016021, GO:0042773, GO:0048038, GO:0050136, KEGG:K00339, RefSeq:WP_002913148.1, SO:0001217, UniParc:UPI0001576416, UniRef:UniRef100_B5XNW3, UniRef:UniRef50_B5XNW3, UniRef:UniRef90_B5XNW3
contig_4	cds	214070	214624	-	DKLDBC_08550	nuoJ	NADH-quinone oxidoreductase subunit J	COG:C, COG:COG0839, EC:7.1.1.2, KEGG:K00339, RefSeq:WP_002913150.1, SO:0001217, UniParc:UPI0001576417, UniRef:UniRef100_A0A7U7IK23, UniRef:UniRef50_F7XXA1, UniRef:UniRef90_A0A1Y6GJL4
contig_4	cds	214636	215178	-	DKLDBC_08555	nuoI	NADH-quinone oxidoreductase subunit NuoI	COG:C, COG:COG1143, EC:7.1.1.-, GO:0005506, GO:0005886, GO:0048038, GO:0050136, GO:0051539, RefSeq:WP_002913152.1, SO:0001217, UniParc:UPI0001576418, UniRef:UniRef100_A0A0E1CB78, UniRef:UniRef50_P0AFD8, UniRef:UniRef90_P0AFD8
contig_4	cds	215193	216170	-	DKLDBC_08560	nuoH	NADH-quinone oxidoreductase subunit NuoH	COG:C, COG:COG1005, EC:7.1.1.-, GO:0005886, GO:0016021, GO:0016655, GO:0048038, RefSeq:WP_002913156.1, SO:0001217, UniParc:UPI0001576419, UniRef:UniRef100_B5XNW0, UniRef:UniRef50_Q87ZQ3, UniRef:UniRef90_A8ADV7
contig_4	cds	216167	218893	-	DKLDBC_08565	nuoG	NADH-quinone oxidoreductase subunit NuoG	COG:C, COG:COG1034, RefSeq:WP_004149179.1, SO:0001217, UniParc:UPI00015764DE, UniRef:UniRef100_A0A7U7F649, UniRef:UniRef50_Q9KGW3, UniRef:UniRef90_D2TH22
contig_4	cds	218926	220263	-	DKLDBC_08570	nuoF	NADH-quinone oxidoreductase subunit NuoF	COG:C, COG:COG1894, EC:7.1.1.-, GO:0008137, GO:0010181, GO:0045272, GO:0045333, GO:0046872, GO:0048038, GO:0051287, GO:0051539, RefSeq:WP_002913158.1, SO:0001217, UniParc:UPI00015764DF, UniRef:UniRef100_A0A7U7F6H4, UniRef:UniRef50_P31979, UniRef:UniRef90_P33901
contig_4	cds	220260	220760	-	DKLDBC_08575	nuoE	NADH-quinone oxidoreductase subunit NuoE	COG:C, COG:COG1905, EC:7.1.1.-, GO:0005886, GO:0016020, GO:0016491, GO:0022904, GO:0030964, GO:0045271, GO:0045272, GO:0046872, GO:0048038, GO:0051537, RefSeq:WP_002913160.1, SO:0001217, UniParc:UPI00015764E0, UniRef:UniRef100_A0A7U7F638, UniRef:UniRef50_P0AFD2, UniRef:UniRef90_P0AFD2
contig_4	cds	220763	222571	-	DKLDBC_08580	nuoC	NADH-quinone oxidoreductase subunit C/D	COG:C, COG:COG0852, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0022904, GO:0030964, GO:0048038, GO:0051287, RefSeq:WP_002913162.1, SO:0001217, UniParc:UPI00015764E1, UniRef:UniRef100_A6TBX2, UniRef:UniRef50_B2VIV5, UniRef:UniRef90_Q8XCW9
contig_4	cds	222658	223332	-	DKLDBC_08585	nuoB	NADH-quinone oxidoreductase subunit NuoB	COG:C, COG:COG0377, EC:7.1.1.-, EC:7.1.1.2, GO:0005506, GO:0005886, GO:0008137, GO:0048038, GO:0051539, RefSeq:WP_002913178.1, SO:0001217, UniParc:UPI00015764E2, UniRef:UniRef100_B5XNV5, UniRef:UniRef50_Q8EI30, UniRef:UniRef90_Q7N2I8
contig_4	cds	223348	223707	-	DKLDBC_08590	nuoA	NADH-quinone oxidoreductase subunit A	COG:C, COG:COG0838, EC:7.1.1.-, GO:0005886, GO:0008137, GO:0016021, GO:0048038, RefSeq:WP_004180738.1, SO:0001217, UniParc:UPI00015764E3, UniRef:UniRef100_A6TBX4, UniRef:UniRef50_A6TBX4, UniRef:UniRef90_A6TBX4
